万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600000.SH,600000,20240102,140947740,0,9171434,A,S,66200,200,
600000.SH,600000,20240102,140947740,0,9171436,A,S,66200,1800,
600000.SH,600000,20240102,140947740,0,9171438,A,S,66200,6100,
600000.SH,600000,20240102,140947740,0,9171439,A,S,66200,14800,
600000.SH,600000,20240102,140947740,0,9171440,A,S,66200,1300,
600000.SH,600000,20240102,140947750,0,9171445,A,S,66200,300,
600000.SH,600000,20240102,140947750,0,9171446,A,S,66200,1400,
600000.SH,600000,20240102,140947980,0,9171543,A,B,66100,1300,
600000.SH,600000,20240102,140948090,0,9171594,A,S,66200,300,
600000.SH,600000,20240102,140948090,0,9171597,A,S,66200,800,
600000.SH,600000,20240102,140948790,0,9171988,A,B,66100,400,
600000.SH,600000,20240102,140948800,0,9171993,A,S,66200,100,
600000.SH,600000,20240102,140948820,0,9172014,A,B,66100,400,
600000.SH,600000,20240102,140949290,0,9172388,A,B,66100,100,
600000.SH,600000,20240102,140949490,0,9172500,A,S,66200,400,
600000.SH,600000,20240102,140949570,0,9172578,A,B,66100,400,
600000.SH,600000,20240102,140949570,0,9172587,A,S,66300,100,
600000.SH,600000,20240102,140949610,0,9172598,A,B,66100,2300,
600000.SH,600000,20240102,140949610,0,9172603,A,B,66100,200,
600000.SH,600000,20240102,140949930,0,8943873,D,S,66200,700,
600000.SH,600000,20240102,140950680,0,9173198,A,B,59600,100,
600000.SH,600000,20240102,140950710,0,9173198,D,B,59600,100,
600000.SH,600000,20240102,140950710,0,9173225,A,B,59600,100,
600000.SH,600000,20240102,140950710,0,9173226,A,B,59600,100,
600000.SH,600000,20240102,140950730,0,9173226,D,B,59600,100,
600000.SH,600000,20240102,140950940,0,9171294,D,B,66100,100,
600000.SH,600000,20240102,140951620,0,9173702,A,B,66100,100,
600000.SH,600000,20240102,140951910,0,9173863,A,S,66200,200,
600000.SH,600000,20240102,140951910,0,9173864,A,S,66200,200,
600000.SH,600000,20240102,140952040,0,9173930,A,S,66200,900,
600000.SH,600000,20240102,140952080,0,9173951,A,S,66200,200,
600000.SH,600000,20240102,140952240,0,9174016,A,S,66200,200,
600000.SH,600000,20240102,140952260,0,9174026,A,S,66200,200,
600000.SH,600000,20240102,140952470,0,9174126,A,S,66200,100,
600000.SH,600000,20240102,140952470,0,9174127,A,S,66200,200,
600000.SH,600000,20240102,140952540,0,9174168,A,S,66200,200,
600000.SH,600000,20240102,140952630,0,9174205,A,S,66200,200,
600000.SH,600000,20240102,140952720,0,9174273,A,S,66200,600,
600000.SH,600000,20240102,140952720,0,9174276,A,S,66200,1800,
600000.SH,600000,20240102,140953550,0,9174667,A,S,66200,800,
600000.SH,600000,20240102,140954090,0,9174929,A,B,66100,10600,
600000.SH,600000,20240102,140954090,0,9015101,D,B,66000,21400,
600000.SH,600000,20240102,140954150,0,9174956,A,B,66000,17200,
600000.SH,600000,20240102,140955120,0,9175449,A,S,66200,9300,
600000.SH,600000,20240102,140955510,0,9175659,A,S,66200,3500,
600000.SH,600000,20240102,140955720,0,9175748,A,S,66200,700,
600000.SH,600000,20240102,140955810,0,9175797,A,S,66200,100,
600000.SH,600000,20240102,140955810,0,9175798,A,S,66200,100,
600000.SH,600000,20240102,140956030,0,9175918,A,S,66300,100,
600000.SH,600000,20240102,140957940,0,9176741,A,B,66000,100,
600000.SH,600000,20240102,140958080,0,9176807,A,S,66200,500,
600000.SH,600000,20240102,140959540,0,9171297,D,B,66100,8800,
600000.SH,600000,20240102,140959630,0,9174956,D,B,66000,17200,
600000.SH,600000,20240102,140959700,0,9177549,A,B,66000,15800,
600000.SH,600000,20240102,140959730,0,9144720,D,B,66000,100,
600000.SH,600000,20240102,140959750,0,9177577,A,B,66100,100,
600000.SH,600000,20240102,141000110,0,9177723,A,S,66200,800,
600000.SH,600000,20240102,141000720,0,9173225,D,B,59600,100,
600000.SH,600000,20240102,141001310,0,9178326,A,B,66000,500,
600000.SH,600000,20240102,141002110,0,9178767,A,B,60900,100,
600000.SH,600000,20240102,141004150,0,9171328,D,B,66100,100,
600000.SH,600000,20240102,141004630,0,9180219,A,S,66200,100,
600000.SH,600000,20240102,141004750,0,9180286,A,S,66200,4500,
600000.SH,600000,20240102,141006150,0,9181305,A,B,66100,1000,
600000.SH,600000,20240102,141007460,0,9171436,D,S,66200,1800,
600000.SH,600000,20240102,141007580,0,9172587,D,S,66300,100,
600000.SH,600000,20240102,141008180,0,9182477,A,S,66200,4300,
600000.SH,600000,20240102,141008570,0,9160018,D,B,59700,100,
600000.SH,600000,20240102,141008980,0,9106277,D,B,66000,2200,
600000.SH,600000,20240102,141009160,0,9182988,A,B,59700,100,
600000.SH,600000,20240102,141010070,0,9183551,A,S,66300,400,
600000.SH,600000,20240102,141010780,0,9134023,D,B,65900,10400,
600000.SH,600000,20240102,141011110,0,9184301,A,S,66200,100,
600000.SH,600000,20240102,141011130,0,9184305,A,S,66200,400,
600000.SH,600000,20240102,141011240,0,9184410,A,S,66200,200,
600000.SH,600000,20240102,141011240,0,9184412,A,S,66200,400,
600000.SH,600000,20240102,141011240,0,9184414,A,S,66200,200,
600000.SH,600000,20240102,141011240,0,9184415,A,S,66200,1600,
600000.SH,600000,20240102,141011240,0,9184417,A,S,66200,100,
600000.SH,600000,20240102,141011380,0,9184539,A,S,66100,4708,
600000.SH,600000,20240102,141011580,0,9184667,A,S,66100,1600,
600000.SH,600000,20240102,141011770,0,7078409,D,S,66500,800,
600000.SH,600000,20240102,141011970,0,9184875,A,B,66000,100,
600000.SH,600000,20240102,141012150,0,9184667,D,S,66100,1600,
600000.SH,600000,20240102,141012180,0,9185005,A,S,66100,800,
600000.SH,600000,20240102,141012220,0,9185022,A,S,66100,3100,
600000.SH,600000,20240102,141012250,0,9185050,A,S,66100,1600,
600000.SH,600000,20240102,141012290,0,9185078,A,S,66100,100,
600000.SH,600000,20240102,141012290,0,9185083,A,S,66100,2500,
600000.SH,600000,20240102,141012320,0,9185098,A,S,66100,3800,
600000.SH,600000,20240102,141012500,0,9172500,D,S,66200,400,
600000.SH,600000,20240102,141012600,0,9185241,A,S,66100,1600,
600000.SH,600000,20240102,141012800,0,9180219,D,S,66200,100,
600000.SH,600000,20240102,141013120,0,9185491,A,S,66100,700,
600000.SH,600000,20240102,141013120,0,9185492,A,S,66100,500,
600000.SH,600000,20240102,141013190,0,9185557,A,S,66100,600,
600000.SH,600000,20240102,141013380,0,9185705,A,S,66100,100,
600000.SH,600000,20240102,141013650,0,9064165,D,S,66200,100,
600000.SH,600000,20240102,141013670,0,9185845,A,S,66100,17200,
600000.SH,600000,20240102,141013710,0,9185877,A,B,66100,1392,
600000.SH,600000,20240102,141013710,0,9185878,A,B,66100,6600,
600000.SH,600000,20240102,141013710,0,9185879,A,B,66100,6600,
600000.SH,600000,20240102,141014000,0,9186017,A,B,66100,100,
600000.SH,600000,20240102,141014060,0,9104949,D,S,66200,800,
600000.SH,600000,20240102,141014060,0,9138832,D,S,66200,3800,
600000.SH,600000,20240102,141014060,0,9138833,D,S,66200,1700,
600000.SH,600000,20240102,141014060,0,9138836,D,S,66200,2800,
600000.SH,600000,20240102,141014110,0,9182477,D,S,66200,4300,
600000.SH,600000,20240102,141014250,0,9186179,A,S,66200,400,
600000.SH,600000,20240102,141015020,0,9186551,A,B,66100,700,
600000.SH,600000,20240102,141015020,0,9186553,A,B,66100,500,
600000.SH,600000,20240102,141015020,0,9186555,A,B,66100,300,
600000.SH,600000,20240102,141015030,0,9186558,A,B,66100,100,
600000.SH,600000,20240102,141015030,0,9186561,A,B,66100,100,
600000.SH,600000,20240102,141015730,0,9186964,A,B,66100,5000,
600000.SH,600000,20240102,141015750,0,9186972,A,B,66100,200,
600000.SH,600000,20240102,141015750,0,9186973,A,B,66100,200,
600000.SH,600000,20240102,141015750,0,9186977,A,B,66100,500,
600000.SH,600000,20240102,141016290,0,9171993,D,S,66200,100,
600000.SH,600000,20240102,141016940,0,9187588,A,B,66100,2000,
600000.SH,600000,20240102,141017040,0,9187633,A,S,66300,700,
600000.SH,600000,20240102,141018120,0,9188284,A,S,66700,100,
600000.SH,600000,20240102,141019290,0,9189031,A,B,66000,10000,
600000.SH,600000,20240102,141019320,0,9189041,A,S,66400,800,
600000.SH,600000,20240102,141019970,0,9189363,A,B,66100,3400,
600000.SH,600000,20240102,141020110,0,9189460,A,S,66200,800,
600000.SH,600000,20240102,141020270,0,9055987,D,B,66000,2200,
600000.SH,600000,20240102,141020460,0,9189597,A,S,66300,1900,
600000.SH,600000,20240102,141021230,0,7353908,D,B,65800,10000,
600000.SH,600000,20240102,141021890,0,9190262,A,B,66100,100,
600000.SH,600000,20240102,141022350,0,9190510,A,B,66100,100,
600000.SH,600000,20240102,141022670,0,9190664,A,B,66100,5000,
600000.SH,600000,20240102,141022890,0,9190778,A,B,66100,1400,
600000.SH,600000,20240102,141023250,0,9190958,A,B,66100,100,
600000.SH,600000,20240102,141024790,0,9191778,A,B,66100,400,
600000.SH,600000,20240102,141025180,0,9191975,A,B,66000,1200,
600000.SH,600000,20240102,141027040,0,9192827,A,S,66200,300,
600000.SH,600000,20240102,141027800,0,9193216,A,S,66200,1200,
600000.SH,600000,20240102,141028040,0,9193338,A,S,66200,700,
600000.SH,600000,20240102,141028970,0,9193816,A,B,66100,10000,
600000.SH,600000,20240102,141030420,0,9194525,A,B,66000,20000,
600000.SH,600000,20240102,141032110,0,9178767,D,B,60900,100,
600000.SH,600000,20240102,141034630,0,9153929,D,B,66000,400,
600000.SH,600000,20240102,141034770,0,9196553,A,S,66200,400,
600000.SH,600000,20240102,141034960,0,9196646,A,B,66000,600,
600000.SH,600000,20240102,141035170,0,9196769,A,S,66200,3500,
600000.SH,600000,20240102,141035690,0,9120895,D,B,66000,1000,
600000.SH,600000,20240102,141039140,0,9182988,D,B,59700,100,
600000.SH,600000,20240102,141039420,0,9198808,A,B,66100,1400,
600000.SH,600000,20240102,141041240,0,9199751,A,B,65900,10000,
600000.SH,600000,20240102,141041630,0,9199935,A,B,66100,600,
600000.SH,600000,20240102,141042030,0,9200131,A,S,66200,3400,
600000.SH,600000,20240102,141043300,0,9200839,A,S,66200,3200,
600000.SH,600000,20240102,141043570,0,9200974,A,B,66100,400,
600000.SH,600000,20240102,141044790,0,9201553,A,B,66100,3700,
600000.SH,600000,20240102,141046410,0,9202414,A,B,66000,2200,
600000.SH,600000,20240102,141046740,0,8602937,D,S,66200,2500,
600000.SH,600000,20240102,141046970,0,9202754,A,B,66100,3200,
600000.SH,600000,20240102,141048330,0,9203558,A,B,66100,1000,
600000.SH,600000,20240102,141048610,0,9203742,A,B,66100,1000,
600000.SH,600000,20240102,141048630,0,9203752,A,B,66100,300,
600000.SH,600000,20240102,141049720,0,9204346,A,B,66100,5200,
600000.SH,600000,20240102,141049970,0,8866424,D,S,66200,700,
600000.SH,600000,20240102,141050700,0,9204804,A,B,59600,100,
600000.SH,600000,20240102,141050700,0,9204805,A,B,59600,100,
600000.SH,600000,20240102,141050710,0,9204805,D,B,59600,100,
600000.SH,600000,20240102,141050710,0,9204804,D,B,59600,100,
600000.SH,600000,20240102,141050730,0,9204850,A,B,59600,100,
600000.SH,600000,20240102,141051800,0,9205455,A,B,66100,400,
600000.SH,600000,20240102,141054580,0,8869103,D,S,66200,3400,
600000.SH,600000,20240102,141054810,0,9207076,A,B,66100,500,
600000.SH,600000,20240102,141055270,0,9207388,A,B,66000,5000,
600000.SH,600000,20240102,141056590,0,9208010,A,S,66200,3400,
600000.SH,600000,20240102,141059800,0,9209567,A,B,66100,100,
600000.SH,600000,20240102,141100740,0,9204850,D,B,59600,100,
600000.SH,600000,20240102,141100790,0,9210244,A,B,66100,1000,
600000.SH,600000,20240102,141101010,0,8872615,D,S,66200,700,
600000.SH,600000,20240102,141101050,0,8872635,D,S,66200,1400,
600000.SH,600000,20240102,141102110,0,9211144,A,B,60900,100,
600000.SH,600000,20240102,141102560,0,9211446,A,B,66100,30400,
600000.SH,600000,20240102,141103080,0,9211737,A,B,66100,35300,
600000.SH,600000,20240102,141103810,0,9212260,A,B,66100,500,
600000.SH,600000,20240102,141104060,0,8874602,D,S,66200,1500,
600000.SH,600000,20240102,141105080,0,9212842,A,S,66200,800,
600000.SH,600000,20240102,141105350,0,9184412,D,S,66200,400,
600000.SH,600000,20240102,141105350,0,9184417,D,S,66200,100,
600000.SH,600000,20240102,141109080,0,9214785,A,S,66300,10000,
600000.SH,600000,20240102,141109150,0,9214834,A,B,59700,100,
600000.SH,600000,20240102,141111970,0,9216499,A,S,66200,2600,
600000.SH,600000,20240102,141112020,0,9184875,D,B,66000,100,
600000.SH,600000,20240102,141112210,0,9216641,A,B,66000,500,
600000.SH,600000,20240102,141112380,0,9216747,A,B,66100,8700,
600000.SH,600000,20240102,141116160,0,9218657,A,B,66100,1000,
600000.SH,600000,20240102,141117050,0,9121833,D,B,65900,700,
600000.SH,600000,20240102,141117620,0,9219379,A,B,66000,600,
600000.SH,600000,20240102,141117780,0,9200974,D,B,66100,400,
600000.SH,600000,20240102,141119010,0,8058210,D,B,59600,100,
600000.SH,600000,20240102,141120230,0,9220717,A,S,66300,800,
600000.SH,600000,20240102,141122720,0,9174276,D,S,66200,1800,
600000.SH,600000,20240102,141125030,0,9173930,D,S,66200,900,
600000.SH,600000,20240102,141125130,0,9223178,A,B,66000,1000,
600000.SH,600000,20240102,141125500,0,9175659,D,S,66200,3500,
600000.SH,600000,20240102,141125730,0,9174273,D,S,66200,600,
600000.SH,600000,20240102,141126340,0,9223677,A,B,66100,2500,
600000.SH,600000,20240102,141126500,0,9223770,A,S,66200,300,
600000.SH,600000,20240102,141126730,0,9175748,D,S,66200,700,
600000.SH,600000,20240102,141129560,0,9225282,A,B,66100,6800,
600000.SH,600000,20240102,141129560,0,9177549,D,B,66000,15800,
600000.SH,600000,20240102,141129630,0,9225316,A,B,66000,14600,
600000.SH,600000,20240102,141132120,0,9211144,D,B,60900,100,
600000.SH,600000,20240102,141132490,0,8057065,D,B,59600,100,
600000.SH,600000,20240102,141134220,0,9227863,A,B,66100,1400,
600000.SH,600000,20240102,141134630,0,9228170,A,B,66100,3900,
600000.SH,600000,20240102,141139150,0,9214834,D,B,59700,100,
600000.SH,600000,20240102,141140040,0,9231245,A,S,66200,300,
600000.SH,600000,20240102,141142610,0,9232352,A,B,66100,1000,
600000.SH,600000,20240102,141146580,0,9234357,A,B,66100,1500,
600000.SH,600000,20240102,141147500,0,9234757,A,B,66000,100,
600000.SH,600000,20240102,141150730,0,9236389,A,B,59600,100,
600000.SH,600000,20240102,141150730,0,9236390,A,B,59600,100,
600000.SH,600000,20240102,141150730,0,9236390,D,B,59600,100,
600000.SH,600000,20240102,141150730,0,9236389,D,B,59600,100,
600000.SH,600000,20240102,141150750,0,9236404,A,B,59600,100,
600000.SH,600000,20240102,141151800,0,8991414,D,B,66000,1500,
600000.SH,600000,20240102,141151940,0,8055665,D,B,59600,100,
600000.SH,600000,20240102,141156040,0,9239069,A,S,66200,700,
600000.SH,600000,20240102,141157850,0,9239890,A,S,66200,1700,
600000.SH,600000,20240102,141159570,0,8881603,D,B,66000,5000,
600000.SH,600000,20240102,141200100,0,9241270,A,B,66100,1000,
600000.SH,600000,20240102,141200680,0,9209567,D,B,66100,100,
600000.SH,600000,20240102,141200760,0,9236404,D,B,59600,100,
600000.SH,600000,20240102,141201120,0,9241949,A,B,66100,3000,
600000.SH,600000,20240102,141202110,0,9242707,A,B,60900,100,
600000.SH,600000,20240102,141202160,0,9242731,A,B,66100,100,
600000.SH,600000,20240102,141202210,0,8054241,D,B,59600,100,
600000.SH,600000,20240102,141203840,0,9216499,D,S,66200,2600,
600000.SH,600000,20240102,141206050,0,9244904,A,S,66200,700,
600000.SH,600000,20240102,141208510,0,9223770,D,S,66200,300,
600000.SH,600000,20240102,141209160,0,9246484,A,B,59700,100,
600000.SH,600000,20240102,141209270,0,9246568,A,S,66200,4800,
600000.SH,600000,20240102,141211220,0,9232352,D,B,66100,1000,
600000.SH,600000,20240102,141212290,0,9248284,A,B,66000,1500,
600000.SH,600000,20240102,141212530,0,9248383,A,S,72800,100,
600000.SH,600000,20240102,141213090,0,9248666,A,S,66200,500,
600000.SH,600000,20240102,141214940,0,9249471,A,B,66100,1000,
600000.SH,600000,20240102,141218310,0,9251112,A,B,66100,1000,
600000.SH,600000,20240102,141219610,0,7827299,D,S,66300,40000,
600000.SH,600000,20240102,141221820,0,9253263,A,S,66200,2600,
600000.SH,600000,20240102,141224160,0,9254555,A,B,66100,100,
600000.SH,600000,20240102,141225980,0,9255462,A,B,66100,1000,
600000.SH,600000,20240102,141229220,0,9257113,A,B,66100,1400,
600000.SH,600000,20240102,141231170,0,9258121,A,S,66200,2400,
600000.SH,600000,20240102,141232110,0,9242707,D,B,60900,100,
600000.SH,600000,20240102,141235820,0,9260142,A,B,66100,200,
600000.SH,600000,20240102,141237680,0,9261012,A,S,66200,1300,
600000.SH,600000,20240102,141239140,0,9246484,D,B,59700,100,
600000.SH,600000,20240102,141243410,0,9263587,A,S,66200,40000,
600000.SH,600000,20240102,141245790,0,9264724,A,B,66100,1000,
600000.SH,600000,20240102,141249560,0,9266262,A,B,66000,6000,
600000.SH,600000,20240102,141250660,0,9266716,A,B,66100,1000,
600000.SH,600000,20240102,141250710,0,9266786,A,B,66000,53000,
600000.SH,600000,20240102,141250730,0,9266795,A,B,59600,100,
600000.SH,600000,20240102,141250730,0,9266800,A,B,59600,100,
600000.SH,600000,20240102,141250760,0,9266800,D,B,59600,100,
600000.SH,600000,20240102,141250760,0,9266795,D,B,59600,100,
600000.SH,600000,20240102,141250760,0,9266815,A,B,59600,100,
600000.SH,600000,20240102,141251650,0,5677496,D,B,65700,5000,
600000.SH,600000,20240102,141252490,0,9258121,D,S,66200,2400,
600000.SH,600000,20240102,141253000,0,9248383,D,S,72800,100,
600000.SH,600000,20240102,141253340,0,9267980,A,B,66100,1600,
600000.SH,600000,20240102,141256030,0,9269253,A,S,66200,100,
600000.SH,600000,20240102,141257810,0,9253263,D,S,66200,2600,
600000.SH,600000,20240102,141258690,0,9270471,A,B,66100,1000,
600000.SH,600000,20240102,141258850,0,9196553,D,S,66200,400,
600000.SH,600000,20240102,141300130,0,9271191,A,S,66300,800,
600000.SH,600000,20240102,141300530,0,9271428,A,S,66200,100,
600000.SH,600000,20240102,141300770,0,9266815,D,B,59600,100,
600000.SH,600000,20240102,141301450,0,9271886,A,B,66000,5000,
600000.SH,600000,20240102,141301850,0,9272149,A,B,65300,3000,
600000.SH,600000,20240102,141302110,0,9272282,A,B,60900,100,
600000.SH,600000,20240102,141302250,0,9272357,A,B,66100,100,
600000.SH,600000,20240102,141306350,0,60932,D,B,64900,10000,
600000.SH,600000,20240102,141307150,0,9196646,D,B,66000,600,
600000.SH,600000,20240102,141307980,0,8944107,D,S,66200,100,
600000.SH,600000,20240102,141308550,0,9276454,A,S,66200,2400,
600000.SH,600000,20240102,141309150,0,9276711,A,B,59700,100,
600000.SH,600000,20240102,141312610,0,9278595,A,B,66000,5000,
600000.SH,600000,20240102,141313920,0,9279797,A,S,66200,500,
600000.SH,600000,20240102,141315910,0,9281117,A,B,66000,15000,
600000.SH,600000,20240102,141316130,0,9281216,A,S,66200,1100,
600000.SH,600000,20240102,141317160,0,9281656,A,S,66200,800,
600000.SH,600000,20240102,141317880,0,9281970,A,B,66100,5000,
600000.SH,600000,20240102,141318060,0,8976983,D,B,66000,35300,
600000.SH,600000,20240102,141318800,0,9282427,A,B,66100,17400,
600000.SH,600000,20240102,141321760,0,9283995,A,S,72800,100,
600000.SH,600000,20240102,141321820,0,9284018,A,B,66000,5000,
600000.SH,600000,20240102,141324430,0,9285210,A,B,66100,1400,
600000.SH,600000,20240102,141324620,0,9285338,A,B,66100,4200,
600000.SH,600000,20240102,141324840,0,9285439,A,S,66200,2800,
600000.SH,600000,20240102,141325020,0,9285509,A,B,66100,1500,
600000.SH,600000,20240102,141326000,0,9281970,D,B,66100,5000,
600000.SH,600000,20240102,141327870,0,9286982,A,S,66200,200,
600000.SH,600000,20240102,141331090,0,9288538,A,B,66100,1000,
600000.SH,600000,20240102,141331580,0,9288773,A,B,66100,100,
600000.SH,600000,20240102,141332110,0,9272282,D,B,60900,100,
600000.SH,600000,20240102,141332260,0,9289094,A,B,66000,1900,
600000.SH,600000,20240102,141333190,0,9289586,A,S,66200,22800,
600000.SH,600000,20240102,141335040,0,9290466,A,S,66200,700,
600000.SH,600000,20240102,141339150,0,9276711,D,B,59700,100,
600000.SH,600000,20240102,141344160,0,9294823,A,S,72800,2800,
600000.SH,600000,20240102,141344630,0,9295053,A,B,66100,600,
600000.SH,600000,20240102,141345910,0,9286982,D,S,66200,200,
600000.SH,600000,20240102,141345980,0,9285439,D,S,66200,2800,
600000.SH,600000,20240102,141346070,0,9295660,A,S,66200,300,
600000.SH,600000,20240102,141350770,0,9297677,A,B,59600,100,
600000.SH,600000,20240102,141350770,0,9297678,A,B,59600,100,
600000.SH,600000,20240102,141350790,0,9297677,D,B,59600,100,
600000.SH,600000,20240102,141350790,0,9297678,D,B,59600,100,
600000.SH,600000,20240102,141350790,0,9297688,A,B,59600,100,
600000.SH,600000,20240102,141355360,0,9299764,A,B,66100,4300,
600000.SH,600000,20240102,141357590,0,9300671,A,S,66400,700,
600000.SH,600000,20240102,141358730,0,8974511,D,S,66200,100,
600000.SH,600000,20240102,141358730,0,8974515,D,S,66200,100,
600000.SH,600000,20240102,141358750,0,8974784,D,S,66200,100,
600000.SH,600000,20240102,141358760,0,8974534,D,S,66200,100,
600000.SH,600000,20240102,141358760,0,8974942,D,S,66200,100,
600000.SH,600000,20240102,141358970,0,8974923,D,S,66200,100,
600000.SH,600000,20240102,141359230,0,9301321,A,S,66200,200,
600000.SH,600000,20240102,141359490,0,8975197,D,S,66200,100,
600000.SH,600000,20240102,141359650,0,9301452,A,B,66100,2000,
600000.SH,600000,20240102,141400810,0,9297688,D,B,59600,100,
600000.SH,600000,20240102,141402110,0,9302611,A,B,60900,100,
600000.SH,600000,20240102,141402110,0,9283995,D,S,72800,100,
600000.SH,600000,20240102,141402270,0,9242731,D,B,66100,100,
600000.SH,600000,20240102,141402350,0,9302724,A,S,66200,100,
600000.SH,600000,20240102,141403030,0,9272357,D,B,66100,100,
600000.SH,600000,20240102,141409000,0,9305913,A,S,66400,2000,
600000.SH,600000,20240102,141409140,0,9305988,A,B,59700,100,
600000.SH,600000,20240102,141410780,0,9306785,A,S,66200,1600,
600000.SH,600000,20240102,141411230,0,9306961,A,S,66200,3900,
600000.SH,600000,20240102,141412510,0,9307838,A,S,66200,1300,
600000.SH,600000,20240102,141412820,0,9308017,A,S,66200,1700,
600000.SH,600000,20240102,141413030,0,9308104,A,S,66200,1200,
600000.SH,600000,20240102,141414960,0,9309010,A,B,66000,10000,
600000.SH,600000,20240102,141418630,0,9163282,D,B,66000,5000,
600000.SH,600000,20240102,141419350,0,9311239,A,B,66100,1400,
600000.SH,600000,20240102,141419480,0,9311319,A,S,66200,100,
600000.SH,600000,20240102,141419600,0,9311408,A,S,66200,100,
600000.SH,600000,20240102,141420330,0,262695,D,B,65800,1000,
600000.SH,600000,20240102,141420880,0,8995356,D,B,65900,10000,
600000.SH,600000,20240102,141421050,0,9312204,A,S,66200,700,
600000.SH,600000,20240102,141424920,0,9313908,A,B,66100,4800,
600000.SH,600000,20240102,141425100,0,9313996,A,B,66100,9000,
600000.SH,600000,20240102,141428150,0,9295660,D,S,66200,300,
600000.SH,600000,20240102,141428220,0,9200839,D,S,66200,3200,
600000.SH,600000,20240102,141428320,0,9315190,A,S,66200,300,
600000.SH,600000,20240102,141430390,0,9315960,A,B,66100,10400,
600000.SH,600000,20240102,141432110,0,9302611,D,B,60900,100,
600000.SH,600000,20240102,141432680,0,9294823,D,S,72800,2800,
600000.SH,600000,20240102,141433170,0,9317160,A,B,66000,1000,
600000.SH,600000,20240102,141433790,0,9317472,A,S,66200,700,
600000.SH,600000,20240102,141434240,0,9317719,A,S,66200,900,
600000.SH,600000,20240102,141436180,0,9318690,A,S,66300,10000,
600000.SH,600000,20240102,141437120,0,9319067,A,S,66200,500,
600000.SH,600000,20240102,141439150,0,9305988,D,B,59700,100,
600000.SH,600000,20240102,141441080,0,9320776,A,S,66200,500,
600000.SH,600000,20240102,141441130,0,9320782,A,B,66100,1000,
600000.SH,600000,20240102,141441550,0,9320956,A,B,66100,5000,
600000.SH,600000,20240102,141443460,0,29008,D,B,65100,5000,
600000.SH,600000,20240102,141444030,0,9295053,D,B,66100,600,
600000.SH,600000,20240102,141445120,0,9315190,D,S,66200,300,
600000.SH,600000,20240102,141445360,0,9322524,A,B,66000,10000,
600000.SH,600000,20240102,141446500,0,28989,D,B,65200,5000,
600000.SH,600000,20240102,141449290,0,28971,D,B,65300,5000,
600000.SH,600000,20240102,141449290,0,9207388,D,B,66000,5000,
600000.SH,600000,20240102,141449390,0,9324236,A,S,66200,15000,
600000.SH,600000,20240102,141450790,0,9324827,A,B,59600,100,
600000.SH,600000,20240102,141450790,0,9324834,A,B,59600,100,
600000.SH,600000,20240102,141450790,0,9324827,D,B,59600,100,
600000.SH,600000,20240102,141450800,0,9324834,D,B,59600,100,
600000.SH,600000,20240102,141450800,0,9324837,A,B,59600,100,
600000.SH,600000,20240102,141454390,0,9326556,A,B,66100,2000,
600000.SH,600000,20240102,141454730,0,8975066,D,S,66200,500,
600000.SH,600000,20240102,141454730,0,8974943,D,S,66200,200,
600000.SH,600000,20240102,141454730,0,8974939,D,S,66200,400,
600000.SH,600000,20240102,141454880,0,9326761,A,B,66100,600,
600000.SH,600000,20240102,141500820,0,9324837,D,B,59600,100,
600000.SH,600000,20240102,141501200,0,9329916,A,B,65900,4000,
600000.SH,600000,20240102,141502110,0,9330462,A,B,60900,100,
600000.SH,600000,20240102,141502290,0,9330567,A,B,66100,100,
600000.SH,600000,20240102,141504320,0,9331959,A,B,66100,2200,
600000.SH,600000,20240102,141506370,0,8901665,D,S,66200,1000,
600000.SH,600000,20240102,141506460,0,9333474,A,B,66100,10000,
600000.SH,600000,20240102,141506600,0,9171438,D,S,66200,6100,
600000.SH,600000,20240102,141506680,0,9184415,D,S,66200,1600,
600000.SH,600000,20240102,141506720,0,9333679,A,S,66200,200,
600000.SH,600000,20240102,141506720,0,9333680,A,S,66200,800,
600000.SH,600000,20240102,141506750,0,9333706,A,S,66200,400,
600000.SH,600000,20240102,141506780,0,9333725,A,S,66200,100,
600000.SH,600000,20240102,141509040,0,9334989,A,B,66000,800,
600000.SH,600000,20240102,141509160,0,9335046,A,B,59700,100,
600000.SH,600000,20240102,141509190,0,9335079,A,B,66100,30000,
600000.SH,600000,20240102,141513150,0,9337609,A,B,66100,15000,
600000.SH,600000,20240102,141514040,0,9338345,A,S,66200,700,
600000.SH,600000,20240102,141514220,0,28960,D,B,65400,5000,
600000.SH,600000,20240102,141514390,0,9338597,A,B,66100,1400,
600000.SH,600000,20240102,141517840,0,9341869,A,S,66200,1700,
600000.SH,600000,20240102,141517930,0,28947,D,B,65600,5000,
600000.SH,600000,20240102,141518600,0,9342825,A,B,66100,800,
600000.SH,600000,20240102,141522550,0,9031331,D,B,66000,100,
600000.SH,600000,20240102,141522550,0,9347765,A,B,66100,100,
600000.SH,600000,20240102,141522960,0,28943,D,B,65700,10000,
600000.SH,600000,20240102,141523220,0,9348347,A,S,66200,800,
600000.SH,600000,20240102,141523740,0,9342825,D,B,66100,800,
600000.SH,600000,20240102,141527360,0,9352426,A,B,59600,100,
600000.SH,600000,20240102,141528540,0,9353586,A,B,59700,100,
600000.SH,600000,20240102,141529370,0,9354186,A,S,72800,2400,
