万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
600000.SH,600000,20240102,93026590,129419,,,S,66300,1937,433406,396030,
600000.SH,600000,20240102,93027790,132326,,,S,66300,100,437841,396030,
600000.SH,600000,20240102,93027820,132366,,,B,66400,100,254365,437926,
600000.SH,600000,20240102,93027910,132508,,,S,66300,563,438124,396030,
600000.SH,600000,20240102,93027910,132509,,,S,66300,7500,438124,399757,
600000.SH,600000,20240102,93027910,132510,,,S,66300,42400,438124,414187,
600000.SH,600000,20240102,93027910,132511,,,S,66300,6000,438124,414408,
600000.SH,600000,20240102,93027910,132512,,,S,66300,500,438124,424702,
600000.SH,600000,20240102,93027910,132513,,,S,66300,10000,438124,426261,
600000.SH,600000,20240102,93027910,132514,,,S,66300,100,438124,437216,
600000.SH,600000,20240102,93027910,132515,,,S,66200,2900,438124,4747,
600000.SH,600000,20240102,93027910,132516,,,S,66200,200,438124,14805,
600000.SH,600000,20240102,93027910,132517,,,S,66200,6837,438124,45703,
600000.SH,600000,20240102,93028070,132915,,,S,66300,100,438783,438594,
600000.SH,600000,20240102,93028070,132924,,,S,66300,200,438807,438594,
600000.SH,600000,20240102,93028070,132939,,,S,66300,100,438826,438594,
600000.SH,600000,20240102,93028070,132940,,,S,66300,500,438828,438594,
600000.SH,600000,20240102,93028120,133019,,,S,66300,200,438986,438594,
600000.SH,600000,20240102,93028660,134144,,,S,66300,1500,440841,438594,
600000.SH,600000,20240102,93028660,134163,,,S,66300,5100,440847,438594,
600000.SH,600000,20240102,93028800,134477,,,S,66300,2300,441413,438594,
600000.SH,600000,20240102,93028800,134478,,,S,66300,1200,441413,440088,
600000.SH,600000,20240102,93028980,134905,,,S,66300,2200,442094,440088,
600000.SH,600000,20240102,93030050,137373,,,B,66300,100,442094,446130,
600000.SH,600000,20240102,93030460,138467,,,B,66300,3100,442094,447916,
600000.SH,600000,20240102,93030460,138468,,,B,66300,300,442099,447916,
600000.SH,600000,20240102,93030500,138608,,,B,66300,3600,442099,448139,
600000.SH,600000,20240102,93030730,139232,,,B,66300,100,442099,449008,
600000.SH,600000,20240102,93033410,145937,,,B,66300,2600,442099,459416,
600000.SH,600000,20240102,93033410,145938,,,B,66300,100,442100,459416,
600000.SH,600000,20240102,93033490,146151,,,B,66300,700,442100,459731,
600000.SH,600000,20240102,93033530,146152,,,S,66200,1900,459733,45703,
600000.SH,600000,20240102,93033530,146153,,,S,66200,3400,459734,45703,
600000.SH,600000,20240102,93033530,146162,,,S,66200,100,459740,45703,
600000.SH,600000,20240102,93033530,146163,,,S,66200,400,459742,45703,
600000.SH,600000,20240102,93033530,146165,,,S,66200,100,459749,45703,
600000.SH,600000,20240102,93033530,146166,,,S,66200,5300,459750,45703,
600000.SH,600000,20240102,93033530,146167,,,S,66200,3200,459751,45703,
600000.SH,600000,20240102,93033530,146168,,,S,66200,4700,459752,45703,
600000.SH,600000,20240102,93034090,147383,,,B,66300,3600,442100,461698,
600000.SH,600000,20240102,93034140,147487,,,B,66300,1100,442100,461883,
600000.SH,600000,20240102,93034140,147488,,,B,66300,500,442107,461883,
600000.SH,600000,20240102,93034670,148676,,,B,66300,100,442107,463740,
600000.SH,600000,20240102,93034940,149251,,,B,66300,600,442107,464679,
600000.SH,600000,20240102,93034940,149252,,,B,66300,600,442107,464680,
600000.SH,600000,20240102,93036890,153341,,,B,66300,100,442107,471235,
600000.SH,600000,20240102,93037270,153965,,,B,66300,3600,442107,472264,
600000.SH,600000,20240102,93037320,154077,,,B,66300,1800,442107,472420,
600000.SH,600000,20240102,93037320,154078,,,B,66300,400,442562,472420,
600000.SH,600000,20240102,93037320,154079,,,B,66300,100,444660,472420,
600000.SH,600000,20240102,93037320,154080,,,B,66300,100,444824,472420,
600000.SH,600000,20240102,93038440,156170,,,B,66300,1900,444824,475677,
600000.SH,600000,20240102,93039380,157764,,,B,66300,3000,444824,478483,
600000.SH,600000,20240102,93039380,157765,,,B,66300,100,446671,478483,
600000.SH,600000,20240102,93039380,157766,,,B,66300,200,447784,478483,
600000.SH,600000,20240102,93039380,157767,,,B,66300,800,448136,478483,
600000.SH,600000,20240102,93039380,157768,,,B,66300,800,448948,478483,
600000.SH,600000,20240102,93039380,157769,,,B,66300,300,449654,478483,
600000.SH,600000,20240102,93039380,157770,,,B,66300,700,449668,478483,
600000.SH,600000,20240102,93039380,157771,,,B,66300,200,449669,478483,
600000.SH,600000,20240102,93039380,157772,,,B,66300,200,449671,478483,
600000.SH,600000,20240102,93039380,157773,,,B,66300,400,449675,478483,
600000.SH,600000,20240102,93039380,157774,,,B,66300,100,449678,478483,
600000.SH,600000,20240102,93039380,157775,,,B,66300,200,449679,478483,
600000.SH,600000,20240102,93039380,157776,,,B,66300,100,450839,478483,
600000.SH,600000,20240102,93039380,157777,,,B,66300,200,450906,478483,
600000.SH,600000,20240102,93039380,157778,,,B,66300,100,450934,478483,
600000.SH,600000,20240102,93039380,157779,,,B,66300,100,450935,478483,
600000.SH,600000,20240102,93039380,157780,,,B,66300,200,450940,478483,
600000.SH,600000,20240102,93039380,157781,,,B,66300,100,450946,478483,
600000.SH,600000,20240102,93039380,157782,,,B,66300,500,451174,478483,
600000.SH,600000,20240102,93039380,157783,,,B,66300,200,451183,478483,
600000.SH,600000,20240102,93039380,157784,,,B,66300,300,451202,478483,
600000.SH,600000,20240102,93039660,158366,,,B,66300,100,451202,479316,
600000.SH,600000,20240102,93039950,158913,,,B,66300,400,452993,480116,
600000.SH,600000,20240102,93039950,158914,,,B,66300,100,453235,480116,
600000.SH,600000,20240102,93039950,158915,,,B,66300,100,453849,480116,
600000.SH,600000,20240102,93039950,158916,,,B,66300,100,453979,480116,
600000.SH,600000,20240102,93039950,158917,,,B,66300,200,454937,480116,
600000.SH,600000,20240102,93039950,158918,,,B,66300,600,455189,480116,
600000.SH,600000,20240102,93039950,158919,,,B,66300,300,455270,480116,
600000.SH,600000,20240102,93039950,158920,,,B,66300,400,455278,480116,
600000.SH,600000,20240102,93039950,158921,,,B,66300,400,455282,480116,
600000.SH,600000,20240102,93039950,158922,,,B,66300,1100,455289,480116,
600000.SH,600000,20240102,93039950,158923,,,B,66300,800,455294,480116,
600000.SH,600000,20240102,93039950,158924,,,B,66300,400,455299,480116,
600000.SH,600000,20240102,93039950,158925,,,B,66300,600,455300,480116,
600000.SH,600000,20240102,93039950,158926,,,B,66300,100,455318,480116,
600000.SH,600000,20240102,93039950,158927,,,B,66300,700,455323,480116,
600000.SH,600000,20240102,93039950,158928,,,B,66300,800,455351,480116,
600000.SH,600000,20240102,93039950,158929,,,B,66300,200,455352,480116,
600000.SH,600000,20240102,93039950,158930,,,B,66300,600,455414,480116,
600000.SH,600000,20240102,93039950,158931,,,B,66300,500,457688,480116,
600000.SH,600000,20240102,93039950,158932,,,B,66300,2000,457688,480117,
600000.SH,600000,20240102,93039950,158933,,,B,66300,200,457837,480117,
600000.SH,600000,20240102,93039950,158934,,,B,66300,800,458590,480117,
600000.SH,600000,20240102,93039950,158935,,,B,66300,600,458671,480117,
600000.SH,600000,20240102,93039950,158962,,,B,66300,400,458671,480163,
600000.SH,600000,20240102,93039950,158963,,,B,66300,200,458803,480163,
600000.SH,600000,20240102,93039950,158964,,,B,66300,200,458806,480163,
600000.SH,600000,20240102,93039950,158965,,,B,66300,1300,459901,480163,
600000.SH,600000,20240102,93040250,159492,,,B,66300,2100,459901,481010,
600000.SH,600000,20240102,93040280,159511,,,B,66300,2800,459901,481055,
600000.SH,600000,20240102,93040660,160141,,,B,66300,2100,459901,482113,
600000.SH,600000,20240102,93041240,161247,,,B,66300,100,460786,483898,
600000.SH,600000,20240102,93041240,161248,,,B,66300,2000,460807,483898,
600000.SH,600000,20240102,93042070,162735,,,B,66300,2100,460807,486419,
600000.SH,600000,20240102,93042230,163151,,,B,66300,2100,460807,487159,
600000.SH,600000,20240102,93042470,163588,,,B,66300,8400,460807,487840,
600000.SH,600000,20240102,93042470,163589,,,B,66300,1100,460807,487841,
600000.SH,600000,20240102,93042470,163590,,,B,66300,2500,460808,487841,
600000.SH,600000,20240102,93042840,164203,,,B,66300,1800,460808,488851,
600000.SH,600000,20240102,93042840,164204,,,B,66300,2700,461975,488851,
600000.SH,600000,20240102,93042840,164205,,,B,66300,1700,462181,488851,
600000.SH,600000,20240102,93042840,164206,,,B,66300,900,462381,488851,
600000.SH,600000,20240102,93042840,164207,,,B,66300,100,465453,488851,
600000.SH,600000,20240102,93042840,164208,,,B,66300,100,465510,488851,
600000.SH,600000,20240102,93042840,164209,,,B,66300,200,465598,488851,
600000.SH,600000,20240102,93042840,164210,,,B,66300,100,471950,488851,
600000.SH,600000,20240102,93042840,164211,,,B,66300,100,471951,488851,
600000.SH,600000,20240102,93042840,164212,,,B,66300,700,472009,488851,
600000.SH,600000,20240102,93042840,164213,,,B,66300,100,472139,488851,
600000.SH,600000,20240102,93042840,164214,,,B,66300,200,472140,488851,
600000.SH,600000,20240102,93042860,164273,,,S,66200,200,488996,45703,
600000.SH,600000,20240102,93042860,164274,,,S,66200,100,488997,45703,
600000.SH,600000,20240102,93042860,164276,,,S,66200,863,488999,45703,
600000.SH,600000,20240102,93042860,164277,,,S,66200,837,488999,50052,
600000.SH,600000,20240102,93042940,164319,,,B,66300,100,472146,489130,
600000.SH,600000,20240102,93042940,164320,,,B,66300,100,472147,489130,
600000.SH,600000,20240102,93042940,164321,,,B,66300,100,472227,489130,
600000.SH,600000,20240102,93042940,164322,,,B,66300,100,472230,489130,
600000.SH,600000,20240102,93042940,164323,,,B,66300,100,472300,489130,
600000.SH,600000,20240102,93042940,164324,,,B,66300,100,472305,489130,
600000.SH,600000,20240102,93042940,164325,,,B,66300,600,472854,489130,
600000.SH,600000,20240102,93042940,164326,,,B,66300,900,474982,489130,
600000.SH,600000,20240102,93043720,165545,,,B,66300,2100,474982,491188,
600000.SH,600000,20240102,93044340,166647,,,S,66200,100,493057,50052,
600000.SH,600000,20240102,93044800,167503,,,B,66300,2400,474982,494301,
600000.SH,600000,20240102,93045180,168231,,,B,66300,2200,474982,495500,
600000.SH,600000,20240102,93045270,168457,,,B,66300,300,474982,495910,
600000.SH,600000,20240102,93046000,169814,,,S,66200,100,498051,50052,
600000.SH,600000,20240102,93046000,169825,,,S,66200,200,498076,50052,
600000.SH,600000,20240102,93046000,169826,,,S,66200,500,498078,50052,
600000.SH,600000,20240102,93046000,169831,,,S,66200,700,498088,50052,
600000.SH,600000,20240102,93046000,169832,,,S,66200,300,498089,50052,
600000.SH,600000,20240102,93046000,169833,,,S,66200,100,498090,50052,
600000.SH,600000,20240102,93046000,169834,,,S,66200,600,498091,50052,
600000.SH,600000,20240102,93046000,169835,,,S,66200,800,498092,50052,
600000.SH,600000,20240102,93046000,169836,,,S,66200,200,498093,50052,
600000.SH,600000,20240102,93046040,169850,,,B,66300,800,474982,498115,
600000.SH,600000,20240102,93046040,169851,,,B,66300,200,477852,498115,
600000.SH,600000,20240102,93046040,169852,,,B,66300,500,479755,498115,
600000.SH,600000,20240102,93046040,169884,,,S,66200,400,498170,50052,
600000.SH,600000,20240102,93046180,170185,,,S,66200,1563,498578,50052,
600000.SH,600000,20240102,93046180,170186,,,S,66200,300,498578,52670,
600000.SH,600000,20240102,93046180,170187,,,S,66200,237,498578,74808,
600000.SH,600000,20240102,93046600,171016,,,B,66300,100,479755,499837,
600000.SH,600000,20240102,93047540,172871,,,B,66300,400,479755,502833,
600000.SH,600000,20240102,93047540,172872,,,B,66300,100,484847,502833,
600000.SH,600000,20240102,93047540,172873,,,B,66300,1000,484867,502833,
600000.SH,600000,20240102,93047540,172874,,,B,66300,200,486776,502833,
600000.SH,600000,20240102,93047540,172875,,,B,66300,1000,489185,502833,
600000.SH,600000,20240102,93047540,172876,,,B,66300,200,490174,502833,
600000.SH,600000,20240102,93047540,172877,,,B,66300,100,497045,502833,
600000.SH,600000,20240102,93047540,172878,,,B,66300,200,497550,502833,
600000.SH,600000,20240102,93047540,172879,,,B,66300,100,497608,502833,
600000.SH,600000,20240102,93047540,172880,,,B,66400,3700,254365,502833,
600000.SH,600000,20240102,93047540,172881,,,B,66400,4300,258042,502833,
600000.SH,600000,20240102,93047850,173460,,,B,66400,2100,258042,503800,
600000.SH,600000,20240102,93048090,174223,,,B,66400,2200,258042,505133,
600000.SH,600000,20240102,93048410,174961,,,S,66300,500,506362,503052,
600000.SH,600000,20240102,93049110,176929,,,S,66300,200,509958,503052,
600000.SH,600000,20240102,93049330,177380,,,S,66300,2000,510668,503052,
600000.SH,600000,20240102,93049350,177428,,,S,66300,100,510747,503052,
600000.SH,600000,20240102,93049350,177429,,,S,66300,100,510748,503052,
600000.SH,600000,20240102,93049580,177962,,,S,66300,900,511500,503052,
600000.SH,600000,20240102,93050080,179074,,,S,66300,100,513195,503052,
600000.SH,600000,20240102,93051900,182771,,,S,66300,700,519334,503052,
600000.SH,600000,20240102,93054310,187870,,,S,66300,1400,527294,503052,
600000.SH,600000,20240102,93055660,190652,,,S,66300,900,531181,503052,
600000.SH,600000,20240102,93057720,194173,,,S,66300,26600,536341,503052,
600000.SH,600000,20240102,93057720,194174,,,S,66300,1700,536341,506723,
600000.SH,600000,20240102,93057720,194175,,,S,66300,3500,536341,508320,
600000.SH,600000,20240102,93057720,194176,,,S,66300,100,536341,510102,
600000.SH,600000,20240102,93057720,194177,,,S,66300,800,536341,511056,
600000.SH,600000,20240102,93057720,194178,,,S,66300,400,536341,511803,
600000.SH,600000,20240102,93057720,194179,,,S,66300,300,536341,512840,
600000.SH,600000,20240102,93057720,194180,,,S,66300,400,536341,513427,
600000.SH,600000,20240102,93057720,194181,,,S,66300,1800,536341,514457,
600000.SH,600000,20240102,93057720,194182,,,S,66300,9600,536341,523030,
600000.SH,600000,20240102,93057720,194183,,,S,66300,400,536342,523030,
600000.SH,600000,20240102,93057720,194184,,,S,66300,2700,536342,528883,
600000.SH,600000,20240102,93057720,194185,,,S,66300,500,536342,528902,
600000.SH,600000,20240102,93058180,194900,,,B,66300,1000,536865,537439,
600000.SH,600000,20240102,93100060,197987,,,B,66300,100,536865,542289,
600000.SH,600000,20240102,93100750,199272,,,B,66300,100,536865,544655,
600000.SH,600000,20240102,93100880,199510,,,B,66300,1900,536865,545075,
600000.SH,600000,20240102,93103820,205822,,,B,66300,3600,536865,554648,
600000.SH,600000,20240102,93104970,208127,,,S,66200,100,558139,74808,
600000.SH,600000,20240102,93105490,209537,,,B,66300,3300,536865,560225,
600000.SH,600000,20240102,93108560,216069,,,B,66300,100,536865,570325,
600000.SH,600000,20240102,93109320,217446,,,B,66300,6600,536865,572480,
600000.SH,600000,20240102,93109840,218258,,,B,66300,5800,536865,573782,
600000.SH,600000,20240102,93109920,218381,,,B,66300,700,536865,573966,
600000.SH,600000,20240102,93114470,227439,,,S,66200,100,588072,74808,
600000.SH,600000,20240102,93114740,227898,,,B,66300,1100,536865,589019,
600000.SH,600000,20240102,93114740,227899,,,B,66300,2500,538398,589019,
600000.SH,600000,20240102,93115940,230389,,,S,66200,100,593073,74808,
600000.SH,600000,20240102,93115940,230390,,,S,66200,100,593074,74808,
600000.SH,600000,20240102,93116570,231638,,,B,66300,1000,538398,594915,
600000.SH,600000,20240102,93116570,231639,,,B,66300,7100,539699,594915,
600000.SH,600000,20240102,93116570,231640,,,B,66300,100,540269,594915,
600000.SH,600000,20240102,93116570,231641,,,B,66300,300,540427,594915,
600000.SH,600000,20240102,93116570,231642,,,B,66300,1000,540429,594915,
600000.SH,600000,20240102,93116570,231643,,,B,66300,600,540894,594915,
600000.SH,600000,20240102,93116570,231644,,,B,66300,300,541355,594915,
600000.SH,600000,20240102,93116570,231645,,,B,66300,1100,545427,594915,
600000.SH,600000,20240102,93116570,231646,,,B,66300,300,545440,594915,
600000.SH,600000,20240102,93116570,231647,,,B,66300,200,548351,594915,
600000.SH,600000,20240102,93116570,231648,,,B,66300,1700,551454,594915,
600000.SH,600000,20240102,93116570,231649,,,B,66300,6600,551562,594915,
600000.SH,600000,20240102,93116570,231650,,,B,66300,1000,551598,594915,
600000.SH,600000,20240102,93116570,231651,,,B,66300,3200,552809,594915,
600000.SH,600000,20240102,93116570,231652,,,B,66300,2000,573296,594915,
600000.SH,600000,20240102,93116570,231653,,,B,66300,200,573626,594915,
600000.SH,600000,20240102,93116570,231654,,,B,66300,2100,573631,594915,
600000.SH,600000,20240102,93116570,231655,,,B,66300,10100,573632,594915,
600000.SH,600000,20240102,93116570,231656,,,B,66300,2400,573633,594915,
600000.SH,600000,20240102,93116570,231657,,,B,66300,100,573766,594915,
600000.SH,600000,20240102,93116570,231658,,,B,66300,400,580051,594915,
600000.SH,600000,20240102,93116570,231659,,,B,66300,600,587018,594915,
600000.SH,600000,20240102,93116570,231660,,,B,66300,600,587111,594915,
600000.SH,600000,20240102,93116570,231661,,,B,66300,700,587285,594915,
600000.SH,600000,20240102,93116570,231662,,,B,66300,100,587391,594915,
600000.SH,600000,20240102,93116570,231663,,,B,66300,200,587497,594915,
600000.SH,600000,20240102,93116570,231664,,,B,66300,100,587701,594915,
600000.SH,600000,20240102,93116570,231665,,,B,66300,100,587735,594915,
600000.SH,600000,20240102,93116570,231666,,,B,66300,300,587821,594915,
600000.SH,600000,20240102,93116570,231667,,,B,66300,100,587958,594915,
600000.SH,600000,20240102,93116570,231668,,,B,66300,100,588169,594915,
600000.SH,600000,20240102,93116570,231669,,,B,66300,800,588381,594915,
600000.SH,600000,20240102,93116570,231670,,,B,66300,100,588533,594915,
600000.SH,600000,20240102,93116570,231671,,,B,66300,300,588567,594915,
600000.SH,600000,20240102,93116570,231672,,,B,66300,500,588746,594915,
