万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
300446.SZ,300446,20171229,95345370,413,1619285,0,S,216200,700,
300446.SZ,300446,20171229,95403960,414,1632902,0,S,216600,4000,
300446.SZ,300446,20171229,95413960,415,1640412,0,B,216600,400,
300446.SZ,300446,20171229,95416600,416,1642372,0,S,216500,300,
300446.SZ,300446,20171229,95423590,417,1647500,0,B,216200,800,
300446.SZ,300446,20171229,95425840,418,1649126,0,S,216500,200,
300446.SZ,300446,20171229,95428540,419,1651086,0,S,216500,1000,
300446.SZ,300446,20171229,95435740,420,1656400,0,S,217000,2200,
300446.SZ,300446,20171229,95442930,421,1661714,0,B,216200,500,
300446.SZ,300446,20171229,95443330,422,1661970,0,S,216500,1000,
300446.SZ,300446,20171229,95445230,423,1663353,0,S,216100,1200,
300446.SZ,300446,20171229,95446920,424,1664593,0,B,216200,200,
300446.SZ,300446,20171229,95448680,425,1665859,0,S,216400,3000,
300446.SZ,300446,20171229,95454120,426,1669984,0,S,216400,1400,
300446.SZ,300446,20171229,95455030,427,1670712,0,S,216500,100,
300446.SZ,300446,20171229,95516730,428,1687867,0,S,226000,5000,
300446.SZ,300446,20171229,95518910,429,1689450,0,S,216100,2100,
300446.SZ,300446,20171229,95520030,430,1690312,0,B,214600,500,
300446.SZ,300446,20171229,95522130,431,1691943,0,S,216200,100,
300446.SZ,300446,20171229,95524360,432,1693653,0,B,216200,8000,
300446.SZ,300446,20171229,95529870,433,1698037,0,B,216300,300,
300446.SZ,300446,20171229,95533490,434,1700789,0,S,216200,1200,
300446.SZ,300446,20171229,95544850,435,1709249,0,S,216500,700,
300446.SZ,300446,20171229,95546010,436,1710160,0,S,216100,300,
300446.SZ,300446,20171229,95551500,437,1714855,0,S,216200,100,
300446.SZ,300446,20171229,95557540,438,1719946,0,S,216300,1000,
300446.SZ,300446,20171229,95638810,439,1752110,0,S,216200,700,
300446.SZ,300446,20171229,95645830,440,1757395,0,S,216100,300,
300446.SZ,300446,20171229,95713940,441,1778642,0,S,216200,1000,
300446.SZ,300446,20171229,95723820,442,1786729,0,S,218900,600,
300446.SZ,300446,20171229,95729550,443,1791156,0,S,216200,500,
300446.SZ,300446,20171229,95745660,444,1803042,0,S,216100,400,
300446.SZ,300446,20171229,95801700,445,1814615,0,B,216200,700,
300446.SZ,300446,20171229,95806130,446,1817580,0,B,214500,500,
300446.SZ,300446,20171229,95812130,447,1821931,0,S,217000,700,
300446.SZ,300446,20171229,95821620,448,1828682,0,B,216400,500,
300446.SZ,300446,20171229,95822330,449,1829158,0,S,216500,100,
300446.SZ,300446,20171229,95835410,450,1838224,0,B,216300,700,
300446.SZ,300446,20171229,95845630,451,1845254,0,S,216200,700,
300446.SZ,300446,20171229,95846530,452,1845842,0,S,216800,100,
300446.SZ,300446,20171229,95853750,453,1850728,0,S,216300,2100,
300446.SZ,300446,20171229,95903930,454,1858133,0,B,216400,2800,
300446.SZ,300446,20171229,95916880,455,1867232,0,S,236400,1000,
300446.SZ,300446,20171229,95945350,456,1886301,0,S,216100,1100,
300446.SZ,300446,20171229,95955020,457,1892931,0,B,216200,500,
300446.SZ,300446,20171229,95956540,458,1894046,0,S,224700,3857,
300446.SZ,300446,20171229,100000160,459,1896607,0,S,216200,2000,
300446.SZ,300446,20171229,100036160,460,1921429,0,B,216200,100,
300446.SZ,300446,20171229,100036320,461,1921544,0,B,216400,100,
300446.SZ,300446,20171229,100101560,462,1937948,0,S,216500,600,
300446.SZ,300446,20171229,100110290,463,1943818,0,S,216300,1100,
300446.SZ,300446,20171229,100118050,464,1948825,0,S,216700,500,
300446.SZ,300446,20171229,100128770,465,1955932,0,B,216300,2000,
300446.SZ,300446,20171229,100132300,466,1958089,0,B,216400,500,
300446.SZ,300446,20171229,100137110,467,1961502,0,S,216600,10000,
300446.SZ,300446,20171229,100146030,468,1967144,0,S,216200,400,
300446.SZ,300446,20171229,100202390,469,1977784,0,B,216300,500,
300446.SZ,300446,20171229,100204690,470,1979379,0,B,216600,7000,
300446.SZ,300446,20171229,100215010,471,1986106,0,S,220000,300,
300446.SZ,300446,20171229,100226980,472,1993722,0,B,216200,200,
300446.SZ,300446,20171229,100245910,473,2005940,0,S,216200,800,
300446.SZ,300446,20171229,100246740,474,2006447,0,B,236400,6000,
300446.SZ,300446,20171229,100311600,475,2023298,0,B,216600,200,
300446.SZ,300446,20171229,100324520,476,2031681,0,S,216600,3000,
300446.SZ,300446,20171229,100338860,477,2040579,0,S,216800,500,
300446.SZ,300446,20171229,100340830,478,2041685,0,B,216600,1500,
300446.SZ,300446,20171229,100345830,479,2044665,0,S,216200,800,
300446.SZ,300446,20171229,100351670,480,2048063,0,S,216600,600,
300446.SZ,300446,20171229,100352870,481,2048709,0,S,217000,3200,
300446.SZ,300446,20171229,100405310,482,2056086,0,B,216100,100,
300446.SZ,300446,20171229,100405360,483,2056117,0,S,216600,500,
300446.SZ,300446,20171229,100422600,484,2066333,0,S,218000,500,
300446.SZ,300446,20171229,100430440,485,2071017,0,S,216200,100,
300446.SZ,300446,20171229,100430840,486,2071283,0,B,215700,100,
300446.SZ,300446,20171229,100432590,487,2072287,0,B,216100,600,
300446.SZ,300446,20171229,100444330,488,2079056,0,B,216200,1500,
300446.SZ,300446,20171229,100445650,489,2079812,0,S,216100,1100,
300446.SZ,300446,20171229,100446330,490,2080240,0,B,216200,300,
300446.SZ,300446,20171229,100522200,491,2101863,0,B,216300,2000,
300446.SZ,300446,20171229,100545570,492,2116047,0,S,216200,1200,
300446.SZ,300446,20171229,100636140,493,2145522,0,S,216500,200,
300446.SZ,300446,20171229,100637300,494,2146219,0,S,216400,600,
300446.SZ,300446,20171229,100638370,495,2146827,0,B,214700,100,
300446.SZ,300446,20171229,100643860,496,2149780,0,S,216500,500,
300446.SZ,300446,20171229,100645430,497,2150584,0,S,216200,1500,
300446.SZ,300446,20171229,100648620,498,2152238,0,S,216500,2000,
300446.SZ,300446,20171229,100652840,499,2154749,0,S,216300,100,
300446.SZ,300446,20171229,100719930,500,2170625,0,S,236000,1000,
300446.SZ,300446,20171229,100724880,501,2173649,0,S,216200,500,
300446.SZ,300446,20171229,100731390,502,2177458,0,S,225000,800,
300446.SZ,300446,20171229,100737270,503,2181285,0,S,216100,1000,
300446.SZ,300446,20171229,100749080,504,2188451,0,S,230000,800,
300446.SZ,300446,20171229,100754850,505,2192032,0,S,216100,100,
300446.SZ,300446,20171229,100758440,506,2194375,0,B,216200,700,
300446.SZ,300446,20171229,100809940,507,2201631,0,S,216100,8900,
300446.SZ,300446,20171229,100810950,508,2202280,0,S,216100,4500,
300446.SZ,300446,20171229,100818930,509,2207039,0,S,216500,500,
300446.SZ,300446,20171229,100830570,510,2214350,0,S,216000,1500,
300446.SZ,300446,20171229,100843170,511,2221733,0,S,217300,200,
300446.SZ,300446,20171229,100843250,512,2221795,0,S,216400,500,
300446.SZ,300446,20171229,100846040,513,2223536,0,S,215700,1000,
300446.SZ,300446,20171229,100909700,514,2237665,0,S,216100,2000,
300446.SZ,300446,20171229,100912180,515,2239241,0,S,216500,500,
300446.SZ,300446,20171229,100922420,516,2245324,0,B,216100,500,
300446.SZ,300446,20171229,100924100,517,2246278,0,B,215300,2600,
300446.SZ,300446,20171229,100938950,518,2255002,0,S,216500,400,
300446.SZ,300446,20171229,100945990,519,2258941,0,S,215500,1100,
300446.SZ,300446,20171229,100949370,520,2260836,0,B,195000,100,
300446.SZ,300446,20171229,100955880,521,2264798,0,B,215500,500,
300446.SZ,300446,20171229,100959220,522,2266662,0,B,215500,2600,
300446.SZ,300446,20171229,101001030,523,2267665,0,B,219800,900,
300446.SZ,300446,20171229,101001530,524,2267991,0,S,216600,3200,
300446.SZ,300446,20171229,101006510,525,2270966,0,S,216500,200,
300446.SZ,300446,20171229,101014750,526,2276122,0,S,230000,800,
300446.SZ,300446,20171229,101018200,527,2278342,0,S,215500,1100,
300446.SZ,300446,20171229,101018470,528,2278525,0,S,216400,2800,
300446.SZ,300446,20171229,101021500,529,2280261,0,B,214700,2600,
300446.SZ,300446,20171229,101023750,530,2281465,0,B,215600,2000,
300446.SZ,300446,20171229,101030490,531,2285721,0,B,215500,4400,
300446.SZ,300446,20171229,101036400,532,2289174,0,S,193400,800,
300446.SZ,300446,20171229,101040860,533,2292069,0,B,215500,2000,
300446.SZ,300446,20171229,101041260,534,2292344,0,B,215300,500,
300446.SZ,300446,20171229,101043730,535,2293725,0,S,216400,2700,
300446.SZ,300446,20171229,101045740,536,2294854,0,S,215500,1300,
300446.SZ,300446,20171229,101049780,537,2297297,0,S,216800,3200,
300446.SZ,300446,20171229,101103060,538,2304928,0,B,215600,400,
300446.SZ,300446,20171229,101116580,539,2312802,0,B,216700,300,
300446.SZ,300446,20171229,101118740,540,2314112,0,B,215600,1000,
300446.SZ,300446,20171229,101132960,541,2322453,0,B,215600,800,
300446.SZ,300446,20171229,101135690,542,2323940,0,B,216400,400,
300446.SZ,300446,20171229,101135760,543,2323991,0,S,216400,100,
300446.SZ,300446,20171229,101142280,544,2328055,0,S,215600,200,
300446.SZ,300446,20171229,101145580,545,2330196,0,S,215500,1700,
300446.SZ,300446,20171229,101147570,546,2331572,0,S,219000,100,
300446.SZ,300446,20171229,101202930,547,2341041,0,S,216500,400,
300446.SZ,300446,20171229,101207230,548,2343887,0,S,215600,100,
300446.SZ,300446,20171229,101214170,549,2348148,0,B,211200,200,
300446.SZ,300446,20171229,101215490,550,2348877,0,S,216300,1000,
300446.SZ,300446,20171229,101219970,551,2351655,0,B,216400,1900,
300446.SZ,300446,20171229,101221440,552,2352566,0,S,219900,300,
300446.SZ,300446,20171229,101225760,553,2355019,0,S,216800,3100,
300446.SZ,300446,20171229,101226070,554,2355192,0,B,215600,1600,
300446.SZ,300446,20171229,101228800,555,2356743,0,S,215600,100,
300446.SZ,300446,20171229,101249940,556,2369390,0,S,216400,500,
300446.SZ,300446,20171229,101302270,557,2376834,0,B,215200,500,
300446.SZ,300446,20171229,101308890,558,2380544,0,S,215600,100,
300446.SZ,300446,20171229,101316720,559,2384886,0,S,215600,200,
300446.SZ,300446,20171229,101324780,560,2389675,0,B,214500,10000,
300446.SZ,300446,20171229,101326660,561,2390949,0,B,215400,400,
300446.SZ,300446,20171229,101332690,562,2394270,0,S,217000,2400,
300446.SZ,300446,20171229,101344640,563,2400751,0,B,215600,700,
300446.SZ,300446,20171229,101345290,564,2401094,0,S,215500,400,
300446.SZ,300446,20171229,101404640,565,2412445,0,S,215600,100,
300446.SZ,300446,20171229,101415800,566,2419011,0,S,216300,2800,
300446.SZ,300446,20171229,101435870,567,2432666,0,B,216400,4000,
300446.SZ,300446,20171229,101446200,568,2439787,0,S,215500,1300,
300446.SZ,300446,20171229,101452280,569,2443732,0,S,215600,200,
300446.SZ,300446,20171229,101456560,570,2446566,0,S,216800,200,
300446.SZ,300446,20171229,101500940,571,2449413,0,S,216300,400,
300446.SZ,300446,20171229,101508030,572,2453890,0,B,213800,300,
300446.SZ,300446,20171229,101520660,573,2461747,0,B,215800,500,
300446.SZ,300446,20171229,101526630,574,2465617,0,B,215600,200,
300446.SZ,300446,20171229,101539680,575,2473630,0,S,215800,100,
300446.SZ,300446,20171229,101544420,576,2476362,0,S,216500,900,
300446.SZ,300446,20171229,101546010,577,2477466,0,S,215600,1600,
300446.SZ,300446,20171229,101557570,578,2484200,0,B,215600,1000,
300446.SZ,300446,20171229,101559310,579,2485147,0,B,215600,900,
300446.SZ,300446,20171229,101604210,580,2487976,0,B,215500,100,
300446.SZ,300446,20171229,101614580,581,2494217,0,S,216700,3200,
300446.SZ,300446,20171229,101617690,582,2495873,0,S,216900,2400,
300446.SZ,300446,20171229,101623970,583,2499629,0,S,215600,200,
300446.SZ,300446,20171229,101633300,584,2504798,0,S,216500,8000,
300446.SZ,300446,20171229,101640810,585,2509026,0,B,215600,2900,
300446.SZ,300446,20171229,101644460,586,2511389,0,B,215600,100,
300446.SZ,300446,20171229,101645950,587,2512312,0,S,215400,400,
300446.SZ,300446,20171229,101650010,588,2514777,0,B,215400,200,
300446.SZ,300446,20171229,101706760,589,2525267,0,S,217100,1000,
300446.SZ,300446,20171229,101710480,590,2527911,0,S,215600,400,
300446.SZ,300446,20171229,101713720,591,2530101,0,S,215600,200,
300446.SZ,300446,20171229,101731690,592,2541893,0,B,213000,3000,
300446.SZ,300446,20171229,101734980,593,2544024,0,B,215700,500,
300446.SZ,300446,20171229,101745680,594,2550350,0,S,215600,100,
300446.SZ,300446,20171229,101749240,595,2552583,0,S,193400,5900,
300446.SZ,300446,20171229,101756020,596,2556976,0,B,215700,1500,
300446.SZ,300446,20171229,101759830,597,2559332,0,S,215500,100,
300446.SZ,300446,20171229,101814840,598,2568954,0,B,216300,100,
300446.SZ,300446,20171229,101822720,599,2573936,0,S,216300,500,
300446.SZ,300446,20171229,101827860,600,2577158,0,S,216300,500,
300446.SZ,300446,20171229,101845390,601,2587229,0,S,215700,200,
300446.SZ,300446,20171229,101845560,602,2587323,0,S,215500,400,
300446.SZ,300446,20171229,101921900,603,2607861,0,S,216900,2400,
300446.SZ,300446,20171229,101934810,604,2616444,0,S,215700,100,
300446.SZ,300446,20171229,101940980,605,2620562,0,B,215900,200,
300446.SZ,300446,20171229,101945370,606,2623124,0,S,215500,500,
300446.SZ,300446,20171229,101947700,607,2624621,0,S,216200,2000,
300446.SZ,300446,20171229,102007030,608,2635852,0,B,215400,500,
300446.SZ,300446,20171229,102010270,609,2637735,0,B,215700,500,
300446.SZ,300446,20171229,102016520,610,2641139,0,S,216500,3200,
300446.SZ,300446,20171229,102019360,611,2642613,0,S,215700,200,
300446.SZ,300446,20171229,102030000,612,2648103,0,S,216300,1300,
300446.SZ,300446,20171229,102040200,613,2653306,0,B,215700,800,
300446.SZ,300446,20171229,102043040,614,2654827,0,S,219600,100,
300446.SZ,300446,20171229,102046210,615,2656433,0,S,215500,1600,
300446.SZ,300446,20171229,102056250,616,2661442,0,B,215300,500,
300446.SZ,300446,20171229,102110670,617,2669336,0,S,215500,200,
300446.SZ,300446,20171229,102115440,618,2671762,0,B,215600,300,
300446.SZ,300446,20171229,102122120,619,2675135,0,B,216200,100,
300446.SZ,300446,20171229,102146240,620,2687117,0,S,215500,100,
300446.SZ,300446,20171229,102148760,621,2688321,0,S,236300,400,
300446.SZ,300446,20171229,102152130,622,2689984,0,B,215600,100,
300446.SZ,300446,20171229,102155050,623,2691362,0,S,215600,100,
300446.SZ,300446,20171229,102157250,624,2692424,0,B,215300,1000,
300446.SZ,300446,20171229,102158450,625,2693125,0,S,230000,400,
300446.SZ,300446,20171229,102159320,626,2693626,0,S,216800,5000,
300446.SZ,300446,20171229,102203780,627,2696042,0,B,215600,4600,
300446.SZ,300446,20171229,102209890,628,2699162,0,S,225000,400,
300446.SZ,300446,20171229,102235900,629,2711923,0,B,216200,7900,
300446.SZ,300446,20171229,102238390,630,2713085,0,B,215700,600,
300446.SZ,300446,20171229,102241160,631,2714445,0,S,216100,500,
300446.SZ,300446,20171229,102244480,632,2715973,0,B,215700,1000,
300446.SZ,300446,20171229,102245100,633,2716286,0,B,216300,5900,
300446.SZ,300446,20171229,102245980,634,2716902,0,S,215700,100,
300446.SZ,300446,20171229,102246050,635,2716936,0,S,216200,200,
300446.SZ,300446,20171229,102255800,636,2721758,0,B,216400,500,
300446.SZ,300446,20171229,102320720,637,2733735,0,B,216000,500,
300446.SZ,300446,20171229,102323200,638,2734972,0,S,216400,500,
300446.SZ,300446,20171229,102328090,639,2737269,0,S,216000,100,
300446.SZ,300446,20171229,102342520,640,2743997,0,S,216400,100,
300446.SZ,300446,20171229,102345940,641,2745495,0,S,215700,400,
300446.SZ,300446,20171229,102351740,642,2748064,0,B,215800,1000,
300446.SZ,300446,20171229,102405070,643,2754382,0,S,236400,700,
300446.SZ,300446,20171229,102406090,644,2754990,0,S,215800,1000,
300446.SZ,300446,20171229,102406090,645,2754992,0,S,216400,600,
300446.SZ,300446,20171229,102413740,646,2758816,0,B,211200,1000,
300446.SZ,300446,20171229,102414500,647,2759117,0,S,215700,200,
300446.SZ,300446,20171229,102445610,648,2773880,0,S,215600,800,
300446.SZ,300446,20171229,102504810,649,2783111,0,S,215700,100,
300446.SZ,300446,20171229,102506470,650,2783834,0,S,215700,500,
300446.SZ,300446,20171229,102545550,651,2802178,0,S,215500,900,
300446.SZ,300446,20171229,102550590,652,2804546,0,S,215600,200,
300446.SZ,300446,20171229,102554350,653,2806295,0,S,215600,400,
300446.SZ,300446,20171229,102600700,654,2809126,0,S,217800,500,
300446.SZ,300446,20171229,102600880,655,2809239,0,S,216700,3200,
300446.SZ,300446,20171229,102609250,656,2813266,0,B,215700,100,
300446.SZ,300446,20171229,102613790,657,2815288,0,B,215200,1700,
300446.SZ,300446,20171229,102624880,658,2820243,0,S,215600,400,
300446.SZ,300446,20171229,102624970,659,2820303,0,S,217800,800,
300446.SZ,300446,20171229,102638170,660,2826565,0,S,215600,200,
300446.SZ,300446,20171229,102641190,661,2827909,0,S,216400,200,
300446.SZ,300446,20171229,102645490,662,2829705,0,S,215500,1300,
300446.SZ,300446,20171229,102655750,663,2834564,0,S,215600,400,
300446.SZ,300446,20171229,102659560,664,2836178,0,S,216400,100,
300446.SZ,300446,20171229,102722510,665,2847523,0,S,215600,100,
300446.SZ,300446,20171229,102724830,666,2848687,0,S,216300,1500,
300446.SZ,300446,20171229,102726920,667,2849795,0,S,215600,200,
300446.SZ,300446,20171229,102728550,668,2850546,0,B,215200,200,
300446.SZ,300446,20171229,102730600,669,2851579,0,B,215600,300,
300446.SZ,300446,20171229,102746140,670,2859032,0,S,215500,400,
300446.SZ,300446,20171229,102801220,671,2866468,0,S,216400,500,
300446.SZ,300446,20171229,102808610,672,2870044,0,B,215500,1700,
300446.SZ,300446,20171229,102809630,673,2870624,0,B,215600,5700,
300446.SZ,300446,20171229,102813190,674,2872471,0,S,215600,200,
300446.SZ,300446,20171229,102820030,675,2876151,0,S,215500,1500,
300446.SZ,300446,20171229,102839160,676,2885558,0,S,216400,300,
300446.SZ,300446,20171229,102845160,677,2888525,0,S,216200,3000,
300446.SZ,300446,20171229,102846050,678,2889014,0,S,215500,500,
300446.SZ,300446,20171229,102858150,679,2895254,0,S,215600,100,
300446.SZ,300446,20171229,102923700,680,2908070,0,B,216200,2000,
300446.SZ,300446,20171229,102934780,681,2913360,0,B,215700,100,
300446.SZ,300446,20171229,102944050,682,2917642,0,S,215700,200,
300446.SZ,300446,20171229,102945810,683,2918575,0,S,215600,900,
300446.SZ,300446,20171229,102955950,684,2923226,0,B,215700,3100,
300446.SZ,300446,20171229,102957710,685,2923992,0,B,215700,100,
300446.SZ,300446,20171229,103006710,686,2928199,0,B,216200,3000,
300446.SZ,300446,20171229,103012740,687,2931018,0,S,216900,4500,
300446.SZ,300446,20171229,103013350,688,2931347,0,S,215900,200,
300446.SZ,300446,20171229,103031720,689,2940149,0,B,216400,1900,
300446.SZ,300446,20171229,103033840,690,2941150,0,S,215700,200,
300446.SZ,300446,20171229,103035870,691,2942087,0,B,215300,2400,
300446.SZ,300446,20171229,103045870,692,2946926,0,S,215500,1100,
300446.SZ,300446,20171229,103046600,693,2947266,0,S,221800,300,
300446.SZ,300446,20171229,103055650,694,2951507,0,B,215700,500,
300446.SZ,300446,20171229,103104580,695,2955837,0,B,215400,1700,
300446.SZ,300446,20171229,103120220,696,2963497,0,S,215700,100,
300446.SZ,300446,20171229,103132030,697,2969160,0,B,215700,1700,
300446.SZ,300446,20171229,103137330,698,2971727,0,B,215700,1000,
300446.SZ,300446,20171229,103140120,699,2973030,0,B,216400,500,
300446.SZ,300446,20171229,103145610,700,2975502,0,S,215600,1500,
300446.SZ,300446,20171229,103152690,701,2978720,0,B,215800,500,
300446.SZ,300446,20171229,103207840,702,2985778,0,S,215800,200,
300446.SZ,300446,20171229,103245530,703,3003303,0,S,215700,1800,
300446.SZ,300446,20171229,103254950,704,3007706,0,S,215600,100,
300446.SZ,300446,20171229,103305440,705,3012295,0,S,216400,300,
300446.SZ,300446,20171229,103341040,706,3028199,0,S,215600,200,
300446.SZ,300446,20171229,103344330,707,3029724,0,B,215000,2000,
300446.SZ,300446,20171229,103346320,708,3030537,0,S,215500,700,
300446.SZ,300446,20171229,103347300,709,3030924,0,B,215600,1000,
300446.SZ,300446,20171229,103348660,710,3031565,0,S,216500,500,
300446.SZ,300446,20171229,103401620,711,3037412,0,B,215400,6000,
300446.SZ,300446,20171229,103421810,712,3045641,0,S,216500,800,
300446.SZ,300446,20171229,103423090,713,3046175,0,S,216300,1000,
300446.SZ,300446,20171229,103429750,714,3048734,0,S,215600,100,
300446.SZ,300446,20171229,103432720,715,3050005,0,B,215500,500,
300446.SZ,300446,20171229,103441920,716,3053493,0,S,216400,500,
300446.SZ,300446,20171229,103446170,717,3055195,0,S,215500,1000,
300446.SZ,300446,20171229,103453860,718,3058182,0,B,215200,4000,
300446.SZ,300446,20171229,103500140,719,3060580,0,S,216400,500,
300446.SZ,300446,20171229,103515590,720,3067127,0,S,215600,200,
300446.SZ,300446,20171229,103525930,721,3070940,0,B,215600,700,
300446.SZ,300446,20171229,103526680,722,3071226,0,S,226000,5400,
300446.SZ,300446,20171229,103528910,723,3071999,0,B,215500,1000,
300446.SZ,300446,20171229,103534240,724,3074125,0,B,215600,1000,
300446.SZ,300446,20171229,103546020,725,3078968,0,S,215500,1200,
300446.SZ,300446,20171229,103559680,726,3084419,0,B,214600,6300,
300446.SZ,300446,20171229,103600680,727,3084811,0,S,215600,200,
300446.SZ,300446,20171229,103620100,728,3092627,0,S,216400,500,
300446.SZ,300446,20171229,103645880,729,3102802,0,S,215500,1500,
300446.SZ,300446,20171229,103648620,730,3103926,0,S,215600,100,
300446.SZ,300446,20171229,103659780,731,3108617,0,B,219900,100,
300446.SZ,300446,20171229,103704970,732,3110708,0,B,215600,100,
300446.SZ,300446,20171229,103709100,733,3112518,0,S,216500,300,
300446.SZ,300446,20171229,103725350,734,3119035,0,B,215500,200,
300446.SZ,300446,20171229,103731330,735,3121418,0,S,235800,200,
300446.SZ,300446,20171229,103736490,736,3123460,0,S,215600,200,
300446.SZ,300446,20171229,103743590,737,3126371,0,S,228800,200,
300446.SZ,300446,20171229,103744380,738,3126665,0,B,215600,1300,
300446.SZ,300446,20171229,103744630,739,3126765,0,B,219900,100,
300446.SZ,300446,20171229,103745760,740,3127180,0,S,215400,100,
300446.SZ,300446,20171229,103746480,741,3127442,0,B,215600,100,
300446.SZ,300446,20171229,103806850,742,3135829,0,S,216100,700,
300446.SZ,300446,20171229,103821530,743,3141482,0,S,215600,100,
300446.SZ,300446,20171229,103822050,744,3141713,0,S,215600,5300,
300446.SZ,300446,20171229,103829010,745,3144379,0,B,219900,4200,
300446.SZ,300446,20171229,103845610,746,3150224,0,S,215400,100,
300446.SZ,300446,20171229,103852720,747,3152898,0,S,215600,600,
300446.SZ,300446,20171229,103859330,748,3155227,0,B,219900,600,
300446.SZ,300446,20171229,103906170,749,3158203,0,B,216300,1200,
300446.SZ,300446,20171229,103908700,750,3159294,0,S,215500,200,
300446.SZ,300446,20171229,103925140,751,3165790,0,B,215600,2000,
300446.SZ,300446,20171229,103946470,752,3174513,0,S,215500,1000,
300446.SZ,300446,20171229,103955070,753,3177896,0,S,215600,100,
300446.SZ,300446,20171229,104001560,754,3180302,0,S,225000,5000,
300446.SZ,300446,20171229,104010410,755,3183613,0,B,215300,500,
300446.SZ,300446,20171229,104045560,756,3197871,0,S,215600,200,
300446.SZ,300446,20171229,104046330,757,3198235,0,S,215500,1300,
300446.SZ,300446,20171229,104107540,758,3206932,0,B,215500,2600,
300446.SZ,300446,20171229,104131920,759,3217064,0,S,215500,200,
300446.SZ,300446,20171229,104146280,760,3223128,0,S,215400,1600,
300446.SZ,300446,20171229,104213800,761,3234512,0,S,216300,500,
300446.SZ,300446,20171229,104216760,762,3235726,0,S,215500,100,
300446.SZ,300446,20171229,104232490,763,3241741,0,B,210200,200,
300446.SZ,300446,20171229,104240090,764,3245109,0,B,216300,100,
300446.SZ,300446,20171229,104245990,765,3247529,0,S,215400,100,
300446.SZ,300446,20171229,104255960,766,3251600,0,B,215500,300,
300446.SZ,300446,20171229,104256740,767,3251911,0,B,215100,500,
300446.SZ,300446,20171229,104256990,768,3252009,0,S,216400,1500,
300446.SZ,300446,20171229,104305010,769,3255556,0,S,215500,200,
300446.SZ,300446,20171229,104330710,770,3266303,0,B,215600,300,
300446.SZ,300446,20171229,104331530,771,3266655,0,B,215500,500,
300446.SZ,300446,20171229,104345890,772,3271938,0,S,215500,100,
300446.SZ,300446,20171229,104351330,773,3274069,0,S,216200,1000,
300446.SZ,300446,20171229,104353660,774,3275129,0,S,215600,100,
300446.SZ,300446,20171229,104413280,775,3282665,0,B,215600,100,
300446.SZ,300446,20171229,104424880,776,3287528,0,S,215600,684,
300446.SZ,300446,20171229,104431910,777,3290192,0,B,219900,100,
300446.SZ,300446,20171229,104432300,778,3290328,0,B,219900,300,
300446.SZ,300446,20171229,104436580,779,3291815,0,B,215600,100,
300446.SZ,300446,20171229,104436630,780,3291835,0,B,215600,100,
300446.SZ,300446,20171229,104438210,781,3292437,0,B,215600,100,
300446.SZ,300446,20171229,104440340,782,3293412,0,S,215500,200,
300446.SZ,300446,20171229,104445810,783,3295457,0,S,215500,400,
300446.SZ,300446,20171229,104450480,784,3297160,0,B,215100,3800,
300446.SZ,300446,20171229,104505630,785,3303251,0,B,215600,500,
300446.SZ,300446,20171229,104517100,786,3307780,0,S,216100,500,
300446.SZ,300446,20171229,104522990,787,3310002,0,B,214500,900,
300446.SZ,300446,20171229,104524740,788,3310630,0,S,215600,200,
300446.SZ,300446,20171229,104546700,789,3318640,0,S,215500,1400,
300446.SZ,300446,20171229,104548550,790,3319285,0,B,215600,100,
300446.SZ,300446,20171229,104605950,791,3325901,0,B,215500,500,
300446.SZ,300446,20171229,104608610,792,3327014,0,B,215500,500,
300446.SZ,300446,20171229,104614450,793,3329133,0,S,215600,100,
300446.SZ,300446,20171229,104626680,794,3333811,0,B,215200,500,
300446.SZ,300446,20171229,104626750,795,3333838,0,B,215000,1100,
300446.SZ,300446,20171229,104632700,796,3335871,0,B,215600,4000,
300446.SZ,300446,20171229,104637400,797,3337499,0,B,215300,200,
300446.SZ,300446,20171229,104646450,798,3340830,0,S,215500,100,
300446.SZ,300446,20171229,104653820,799,3343344,0,B,215600,500,
300446.SZ,300446,20171229,104658820,800,3345054,0,S,215600,200,
300446.SZ,300446,20171229,104710680,801,3349515,0,S,216800,2400,
300446.SZ,300446,20171229,104723680,802,3354446,0,B,216100,1900,
300446.SZ,300446,20171229,104728880,803,3356345,0,S,216100,200,
300446.SZ,300446,20171229,104747490,804,3362543,0,S,216100,100,
300446.SZ,300446,20171229,104753560,805,3364595,0,B,220500,100,
300446.SZ,300446,20171229,104754370,806,3364908,0,B,220500,100,
300446.SZ,300446,20171229,104800750,807,3367161,0,B,220500,900,
300446.SZ,300446,20171229,104835730,808,3379545,0,S,216100,200,
300446.SZ,300446,20171229,104844650,809,3382603,0,B,214500,100,
300446.SZ,300446,20171229,104846100,810,3383212,0,S,215600,100,
300446.SZ,300446,20171229,104919260,811,3394583,0,S,216100,100,
300446.SZ,300446,20171229,104936200,812,3400092,0,B,215300,2300,
300446.SZ,300446,20171229,104937350,813,3400489,0,B,215000,3000,
300446.SZ,300446,20171229,104945950,814,3403225,0,S,215600,300,
300446.SZ,300446,20171229,105009680,815,3411180,0,S,216100,200,
300446.SZ,300446,20171229,105016480,816,3413514,0,S,216500,500,
300446.SZ,300446,20171229,105016870,817,3413641,0,S,216100,100,
300446.SZ,300446,20171229,105046010,818,3423585,0,S,215600,800,
