万得代码,交易所代码,自然日,订单时间,买卖方向,成交价格,订单数量,明细个数,订单明细,
300446.SZ,300446,20171229,131900000,66,216500,2,2,100,2300,
300446.SZ,300446,20171229,131933000,65,216800,4,4,1700,200,100,300,
300446.SZ,300446,20171229,131933000,66,216600,1,1,2200,
300446.SZ,300446,20171229,131951000,65,216800,4,4,1700,200,100,300,
300446.SZ,300446,20171229,131951000,66,216600,1,1,600,
300446.SZ,300446,20171229,132009000,65,216700,1,1,1800,
300446.SZ,300446,20171229,132009000,66,216600,1,1,600,
300446.SZ,300446,20171229,132051000,65,216700,1,1,1800,
300446.SZ,300446,20171229,132051000,66,216600,1,1,100,
300446.SZ,300446,20171229,132054000,65,216600,1,1,100,
300446.SZ,300446,20171229,132054000,66,216500,3,3,100,2300,2800,
300446.SZ,300446,20171229,132121000,65,216600,1,1,100,
300446.SZ,300446,20171229,132121000,66,216500,2,2,2300,2800,
300446.SZ,300446,20171229,132151000,65,216600,1,1,100,
300446.SZ,300446,20171229,132151000,66,216500,2,2,1400,2800,
300446.SZ,300446,20171229,132218000,65,216700,1,1,1800,
300446.SZ,300446,20171229,132218000,66,216500,2,2,1200,2800,
300446.SZ,300446,20171229,132233000,65,216700,1,1,1800,
300446.SZ,300446,20171229,132233000,66,216600,1,1,1000,
300446.SZ,300446,20171229,132251000,65,216700,1,1,1800,
300446.SZ,300446,20171229,132251000,66,216500,2,2,1200,2800,
300446.SZ,300446,20171229,132257000,65,216600,1,1,100,
300446.SZ,300446,20171229,132257000,66,216500,2,2,1200,2800,
300446.SZ,300446,20171229,132348000,65,216600,1,1,100,
300446.SZ,300446,20171229,132348000,66,216500,2,2,1000,2800,
300446.SZ,300446,20171229,132351000,65,216600,1,1,100,
300446.SZ,300446,20171229,132351000,66,216500,1,1,2400,
300446.SZ,300446,20171229,132421000,65,216700,3,3,1800,3000,1000,
300446.SZ,300446,20171229,132421000,66,216500,1,1,2400,
300446.SZ,300446,20171229,132445000,65,216700,3,3,1800,3000,1000,
300446.SZ,300446,20171229,132445000,66,216500,1,1,2200,
300446.SZ,300446,20171229,132451000,65,216700,3,3,1800,3000,1000,
300446.SZ,300446,20171229,132451000,66,216500,1,1,500,
300446.SZ,300446,20171229,132503000,65,216700,2,2,3000,1000,
300446.SZ,300446,20171229,132503000,66,216500,1,1,400,
300446.SZ,300446,20171229,132515000,65,216700,2,2,3000,1000,
300446.SZ,300446,20171229,132515000,66,216500,2,2,400,200,
300446.SZ,300446,20171229,132521000,65,216700,2,2,3000,1000,
300446.SZ,300446,20171229,132521000,66,216500,2,2,300,200,
300446.SZ,300446,20171229,132527000,65,216700,2,2,3000,1000,
300446.SZ,300446,20171229,132527000,66,216500,3,3,300,200,1000,
300446.SZ,300446,20171229,132612000,65,216700,2,2,3000,1000,
300446.SZ,300446,20171229,132612000,66,216500,2,2,100,200,
300446.SZ,300446,20171229,132651000,65,216300,1,1,400,
300446.SZ,300446,20171229,132651000,66,216200,2,2,300,1000,
300446.SZ,300446,20171229,132700000,65,216700,2,2,3000,1000,
300446.SZ,300446,20171229,132700000,66,216200,2,2,300,1000,
300446.SZ,300446,20171229,132715000,65,216700,2,2,3000,1000,
300446.SZ,300446,20171229,132715000,66,216300,1,1,1000,
300446.SZ,300446,20171229,132745000,65,216600,1,1,2000,
300446.SZ,300446,20171229,132745000,66,216300,1,1,800,
300446.SZ,300446,20171229,132833000,65,216600,2,2,2000,500,
300446.SZ,300446,20171229,132833000,66,216300,1,1,800,
300446.SZ,300446,20171229,132842000,65,216600,2,2,2000,500,
300446.SZ,300446,20171229,132842000,66,216300,1,1,700,
300446.SZ,300446,20171229,132851000,65,216600,2,2,2000,500,
300446.SZ,300446,20171229,132851000,66,216200,1,1,700,
300446.SZ,300446,20171229,132927000,65,216600,2,2,2000,500,
300446.SZ,300446,20171229,132927000,66,216200,1,1,500,
300446.SZ,300446,20171229,132951000,65,216000,1,1,500,
300446.SZ,300446,20171229,132951000,66,215800,3,3,1600,500,200,
300446.SZ,300446,20171229,132957000,65,216000,1,1,500,
300446.SZ,300446,20171229,132957000,66,215800,3,3,1400,500,200,
300446.SZ,300446,20171229,133009000,65,216600,2,2,2000,500,
300446.SZ,300446,20171229,133009000,66,215800,3,3,1400,500,200,
300446.SZ,300446,20171229,133033000,65,216600,2,2,2000,500,
300446.SZ,300446,20171229,133033000,66,216000,1,1,1000,
300446.SZ,300446,20171229,133045000,65,216600,2,2,2000,500,
300446.SZ,300446,20171229,133045000,66,216000,1,1,900,
300446.SZ,300446,20171229,133051000,65,216600,2,2,2000,500,
300446.SZ,300446,20171229,133051000,66,216000,1,1,800,
300446.SZ,300446,20171229,133133000,65,216500,1,1,500,
300446.SZ,300446,20171229,133133000,66,216000,1,1,800,
300446.SZ,300446,20171229,133142000,65,216500,2,2,500,200,
300446.SZ,300446,20171229,133142000,66,216000,1,1,600,
300446.SZ,300446,20171229,133151000,65,216500,2,2,500,200,
300446.SZ,300446,20171229,133151000,66,216000,1,1,500,
300446.SZ,300446,20171229,133206000,65,216500,3,3,500,200,800,
300446.SZ,300446,20171229,133206000,66,216000,1,1,500,
300446.SZ,300446,20171229,133215000,65,216500,3,3,300,200,800,
300446.SZ,300446,20171229,133215000,66,216000,1,1,500,
300446.SZ,300446,20171229,133230000,65,216500,3,3,300,200,800,
300446.SZ,300446,20171229,133230000,66,216000,1,1,400,
300446.SZ,300446,20171229,133242000,65,216500,3,3,300,200,800,
300446.SZ,300446,20171229,133242000,66,216000,2,2,400,1000,
300446.SZ,300446,20171229,133251000,65,216500,3,3,300,200,800,
300446.SZ,300446,20171229,133251000,66,216000,1,1,700,
300446.SZ,300446,20171229,133306000,65,216300,1,1,200,
300446.SZ,300446,20171229,133306000,66,216000,1,1,700,
300446.SZ,300446,20171229,133327000,65,216300,1,1,200,
300446.SZ,300446,20171229,133327000,66,216000,1,1,500,
300446.SZ,300446,20171229,133351000,65,216300,1,1,200,
300446.SZ,300446,20171229,133351000,66,215800,3,3,400,500,200,
300446.SZ,300446,20171229,133418000,65,216300,1,1,200,
300446.SZ,300446,20171229,133418000,66,215800,2,2,300,200,
300446.SZ,300446,20171229,133427000,65,216300,1,1,200,
300446.SZ,300446,20171229,133427000,66,215800,2,2,100,200,
300446.SZ,300446,20171229,133442000,65,216300,1,1,200,
300446.SZ,300446,20171229,133442000,66,215800,1,1,200,
300446.SZ,300446,20171229,133451000,65,216300,1,1,200,
300446.SZ,300446,20171229,133451000,66,215800,1,1,100,
300446.SZ,300446,20171229,133530000,65,215800,1,1,100,
300446.SZ,300446,20171229,133530000,66,215700,1,1,3200,
300446.SZ,300446,20171229,133536000,65,216300,1,1,200,
300446.SZ,300446,20171229,133536000,66,215700,1,1,3200,
300446.SZ,300446,20171229,133554000,65,215700,1,1,2500,
300446.SZ,300446,20171229,133554000,66,215600,2,2,500,2300,
300446.SZ,300446,20171229,133606000,65,216300,1,1,200,
300446.SZ,300446,20171229,133606000,66,215600,2,2,500,2300,
300446.SZ,300446,20171229,133612000,65,216600,3,3,1000,500,600,
300446.SZ,300446,20171229,133612000,66,215600,2,2,500,2300,
300446.SZ,300446,20171229,133615000,65,216600,3,3,1000,500,600,
300446.SZ,300446,20171229,133615000,66,215600,2,2,400,2300,
300446.SZ,300446,20171229,133633000,65,216500,1,1,6000,
300446.SZ,300446,20171229,133633000,66,215600,2,2,400,2300,
300446.SZ,300446,20171229,133651000,65,216500,1,1,6000,
300446.SZ,300446,20171229,133651000,66,215700,1,1,400,
300446.SZ,300446,20171229,133703000,65,216500,1,1,6000,
300446.SZ,300446,20171229,133703000,66,215700,1,1,200,
300446.SZ,300446,20171229,133706000,65,216400,1,1,200,
300446.SZ,300446,20171229,133706000,66,215700,1,1,200,
300446.SZ,300446,20171229,133730000,65,216400,2,2,200,500,
300446.SZ,300446,20171229,133730000,66,215700,1,1,200,
300446.SZ,300446,20171229,133736000,65,216400,3,3,200,500,700,
300446.SZ,300446,20171229,133736000,66,215700,1,1,200,
300446.SZ,300446,20171229,133751000,65,216400,3,3,200,500,700,
300446.SZ,300446,20171229,133751000,66,215600,2,2,100,2300,
300446.SZ,300446,20171229,133754000,65,215700,1,1,100,
300446.SZ,300446,20171229,133754000,66,215600,2,2,100,2300,
300446.SZ,300446,20171229,133800000,65,216400,3,3,200,500,700,
300446.SZ,300446,20171229,133800000,66,215600,2,2,100,2300,
300446.SZ,300446,20171229,133821000,65,216300,1,1,1400,
300446.SZ,300446,20171229,133821000,66,215600,2,2,100,2300,
300446.SZ,300446,20171229,133836000,65,216200,1,1,300,
300446.SZ,300446,20171229,133836000,66,215600,1,1,700,
300446.SZ,300446,20171229,133848000,65,216200,1,1,300,
300446.SZ,300446,20171229,133848000,66,215600,1,1,500,
300446.SZ,300446,20171229,133851000,65,216200,1,1,300,
300446.SZ,300446,20171229,133851000,66,215500,6,6,700,300,700,400,500,400,
300446.SZ,300446,20171229,133924000,65,216400,3,3,200,500,700,
300446.SZ,300446,20171229,133924000,66,216200,1,1,900,
300446.SZ,300446,20171229,133951000,65,216400,3,3,200,500,700,
300446.SZ,300446,20171229,133951000,66,216200,1,1,800,
300446.SZ,300446,20171229,134006000,65,216400,3,3,200,500,700,
300446.SZ,300446,20171229,134006000,66,216200,1,1,500,
300446.SZ,300446,20171229,134021000,65,216400,3,3,200,500,700,
300446.SZ,300446,20171229,134021000,66,216200,1,1,400,
300446.SZ,300446,20171229,134048000,65,216400,3,3,200,500,700,
300446.SZ,300446,20171229,134048000,66,215500,6,6,700,300,700,400,500,400,
300446.SZ,300446,20171229,134100000,65,216300,1,1,1000,
300446.SZ,300446,20171229,134100000,66,215500,6,6,500,300,700,400,500,400,
300446.SZ,300446,20171229,134112000,65,216300,1,1,1000,
300446.SZ,300446,20171229,134112000,66,215500,1,1,100,
300446.SZ,300446,20171229,134121000,65,216300,2,2,1000,1000,
300446.SZ,300446,20171229,134121000,66,215500,1,1,100,
300446.SZ,300446,20171229,134145000,65,216300,2,2,1000,1000,
300446.SZ,300446,20171229,134145000,66,215500,2,2,100,500,
300446.SZ,300446,20171229,134148000,65,216300,2,2,1000,1000,
300446.SZ,300446,20171229,134148000,66,215500,1,1,500,
300446.SZ,300446,20171229,134151000,65,216300,2,2,1000,1000,
300446.SZ,300446,20171229,134151000,66,215500,1,1,200,
300446.SZ,300446,20171229,134157000,65,216200,1,1,500,
300446.SZ,300446,20171229,134157000,66,215500,1,1,200,
300446.SZ,300446,20171229,134239000,65,216200,1,1,500,
300446.SZ,300446,20171229,134239000,66,215400,4,4,300,400,6000,1000,
300446.SZ,300446,20171229,134245000,65,216200,1,1,500,
300446.SZ,300446,20171229,134245000,66,215500,1,1,500,
300446.SZ,300446,20171229,134251000,65,216200,1,1,500,
300446.SZ,300446,20171229,134251000,66,215400,4,4,100,400,6000,1000,
300446.SZ,300446,20171229,134315000,65,216200,1,1,500,
300446.SZ,300446,20171229,134315000,66,215500,1,1,1200,
300446.SZ,300446,20171229,134330000,65,216200,1,1,500,
300446.SZ,300446,20171229,134330000,66,215500,1,1,1100,
300446.SZ,300446,20171229,134333000,65,216200,1,1,500,
300446.SZ,300446,20171229,134333000,66,215500,2,2,1100,500,
300446.SZ,300446,20171229,134351000,65,216200,1,1,500,
300446.SZ,300446,20171229,134351000,66,215500,2,2,200,500,
300446.SZ,300446,20171229,134403000,65,215500,2,2,300,200,
300446.SZ,300446,20171229,134403000,66,215400,4,4,100,400,6000,1000,
300446.SZ,300446,20171229,134418000,65,216200,1,1,500,
300446.SZ,300446,20171229,134418000,66,215500,1,1,500,
300446.SZ,300446,20171229,134442000,65,216200,1,1,500,
300446.SZ,300446,20171229,134442000,66,215600,1,1,5000,
300446.SZ,300446,20171229,134448000,65,216400,3,3,200,500,700,
300446.SZ,300446,20171229,134448000,66,216300,1,1,2500,
300446.SZ,300446,20171229,134451000,65,216400,3,3,200,500,700,
300446.SZ,300446,20171229,134451000,66,216300,1,1,1100,
300446.SZ,300446,20171229,134454000,65,216400,3,3,200,500,700,
300446.SZ,300446,20171229,134454000,66,216300,1,1,900,
300446.SZ,300446,20171229,134509000,65,216400,3,3,200,500,700,
300446.SZ,300446,20171229,134509000,66,216300,1,1,500,
300446.SZ,300446,20171229,134512000,65,216300,1,1,400,
300446.SZ,300446,20171229,134512000,66,215700,1,1,1000,
300446.SZ,300446,20171229,134551000,65,216300,1,1,400,
300446.SZ,300446,20171229,134551000,66,215700,1,1,800,
300446.SZ,300446,20171229,134554000,65,216300,1,1,400,
300446.SZ,300446,20171229,134554000,66,215700,1,1,700,
300446.SZ,300446,20171229,134606000,65,216300,1,1,400,
300446.SZ,300446,20171229,134606000,66,215700,2,2,700,5800,
300446.SZ,300446,20171229,134627000,65,216300,1,1,400,
300446.SZ,300446,20171229,134627000,66,215700,2,2,500,5800,
300446.SZ,300446,20171229,134636000,65,216300,1,1,400,
300446.SZ,300446,20171229,134636000,66,215700,3,3,500,5800,1000,
300446.SZ,300446,20171229,134639000,65,216300,1,1,400,
300446.SZ,300446,20171229,134639000,66,215800,1,1,2000,
300446.SZ,300446,20171229,134651000,65,216300,1,1,400,
300446.SZ,300446,20171229,134651000,66,215800,1,1,1500,
300446.SZ,300446,20171229,134706000,65,216300,1,1,400,
300446.SZ,300446,20171229,134706000,66,215800,2,2,1500,400,
300446.SZ,300446,20171229,134751000,65,216300,1,1,400,
300446.SZ,300446,20171229,134751000,66,215800,2,2,400,400,
300446.SZ,300446,20171229,134800000,65,216300,1,1,400,
300446.SZ,300446,20171229,134800000,66,215800,2,2,200,400,
300446.SZ,300446,20171229,134803000,65,216300,1,1,400,
300446.SZ,300446,20171229,134803000,66,215800,1,1,200,
300446.SZ,300446,20171229,134815000,65,216300,1,1,400,
300446.SZ,300446,20171229,134815000,66,215800,2,2,200,1000,
300446.SZ,300446,20171229,134818000,65,216300,1,1,400,
300446.SZ,300446,20171229,134818000,66,215800,3,3,200,1000,400,
300446.SZ,300446,20171229,134821000,65,216300,1,1,400,
300446.SZ,300446,20171229,134821000,66,215800,4,4,200,1000,400,500,
300446.SZ,300446,20171229,134845000,65,216400,2,2,200,500,
300446.SZ,300446,20171229,134845000,66,215800,4,4,200,1000,400,500,
300446.SZ,300446,20171229,134851000,65,216400,2,2,200,500,
300446.SZ,300446,20171229,134851000,66,215800,2,2,300,500,
300446.SZ,300446,20171229,134903000,65,216400,2,2,200,500,
300446.SZ,300446,20171229,134903000,66,216300,1,1,700,
300446.SZ,300446,20171229,134906000,65,216600,3,3,500,600,400,
300446.SZ,300446,20171229,134906000,66,216500,1,1,7300,
300446.SZ,300446,20171229,134936000,65,216600,3,3,500,600,400,
300446.SZ,300446,20171229,134936000,66,216500,1,1,6000,
300446.SZ,300446,20171229,134948000,65,216600,2,2,600,400,
300446.SZ,300446,20171229,134948000,66,216500,1,1,5900,
300446.SZ,300446,20171229,134951000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,134951000,66,216500,1,1,4700,
300446.SZ,300446,20171229,135009000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135009000,66,216500,1,1,3700,
300446.SZ,300446,20171229,135021000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135021000,66,216500,1,1,3500,
300446.SZ,300446,20171229,135051000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135051000,66,216500,1,1,2000,
300446.SZ,300446,20171229,135054000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135054000,66,216500,1,1,1800,
300446.SZ,300446,20171229,135109000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135109000,66,216500,1,1,1700,
300446.SZ,300446,20171229,135142000,65,216500,1,1,300,
300446.SZ,300446,20171229,135142000,66,216300,1,1,700,
300446.SZ,300446,20171229,135151000,65,216500,1,1,300,
300446.SZ,300446,20171229,135151000,66,215800,1,1,200,
300446.SZ,300446,20171229,135203000,65,216500,1,1,300,
300446.SZ,300446,20171229,135203000,66,215700,2,2,5800,4400,
300446.SZ,300446,20171229,135206000,65,216500,1,1,300,
300446.SZ,300446,20171229,135206000,66,215800,1,1,500,
300446.SZ,300446,20171229,135242000,65,216500,1,1,300,
300446.SZ,300446,20171229,135242000,66,215800,1,1,400,
300446.SZ,300446,20171229,135251000,65,216500,1,1,300,
300446.SZ,300446,20171229,135251000,66,215700,2,2,5600,4400,
300446.SZ,300446,20171229,135300000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135300000,66,215700,2,2,5600,4400,
300446.SZ,300446,20171229,135339000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135339000,66,215700,3,3,5400,4400,500,
300446.SZ,300446,20171229,135351000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135351000,66,215700,3,3,4300,4400,500,
300446.SZ,300446,20171229,135354000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135354000,66,215700,3,3,4100,4400,500,
300446.SZ,300446,20171229,135427000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135427000,66,215700,3,3,3900,4400,500,
300446.SZ,300446,20171229,135451000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135451000,66,215700,3,3,2600,4400,500,
300446.SZ,300446,20171229,135503000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135503000,66,215700,3,3,2500,4400,500,
300446.SZ,300446,20171229,135506000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135506000,66,215700,4,4,2500,4400,500,2500,
300446.SZ,300446,20171229,135542000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135542000,66,215700,5,5,2500,4400,500,2500,1000,
300446.SZ,300446,20171229,135551000,65,216600,3,3,600,400,2000,
300446.SZ,300446,20171229,135551000,66,215700,5,5,800,4400,500,2500,1000,
300446.SZ,300446,20171229,135554000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,135554000,66,215700,5,5,800,4400,500,2500,1000,
300446.SZ,300446,20171229,135651000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,135651000,66,215700,5,5,700,4400,500,2500,1000,
300446.SZ,300446,20171229,135709000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,135709000,66,215700,6,6,700,4400,500,2500,1000,300,
300446.SZ,300446,20171229,135712000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,135712000,66,215800,1,1,200,
300446.SZ,300446,20171229,135715000,65,216500,1,1,200,
300446.SZ,300446,20171229,135715000,66,215800,1,1,200,
300446.SZ,300446,20171229,135733000,65,216500,1,1,200,
300446.SZ,300446,20171229,135733000,66,215800,2,2,200,500,
300446.SZ,300446,20171229,135745000,65,216500,1,1,200,
300446.SZ,300446,20171229,135745000,66,215800,1,1,500,
300446.SZ,300446,20171229,135751000,65,216500,1,1,200,
300446.SZ,300446,20171229,135751000,66,215800,2,2,400,10200,
300446.SZ,300446,20171229,135827000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,135827000,66,215800,2,2,400,10200,
300446.SZ,300446,20171229,135833000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,135833000,66,215800,2,2,200,10200,
300446.SZ,300446,20171229,135836000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,135836000,66,215900,1,1,3100,
300446.SZ,300446,20171229,135851000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,135851000,66,215900,1,1,2000,
300446.SZ,300446,20171229,135900000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,135900000,66,215900,1,1,1900,
300446.SZ,300446,20171229,135939000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,135939000,66,216000,1,1,7500,
300446.SZ,300446,20171229,135951000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,135951000,66,216000,1,1,6100,
300446.SZ,300446,20171229,140015000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,140015000,66,216000,1,1,4600,
300446.SZ,300446,20171229,140018000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,140018000,66,216000,2,2,4600,1100,
300446.SZ,300446,20171229,140033000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,140033000,66,216100,1,1,100,
300446.SZ,300446,20171229,140045000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,140045000,66,216000,3,3,3900,1100,1300,
300446.SZ,300446,20171229,140048000,65,216100,1,1,100,
300446.SZ,300446,20171229,140048000,66,216000,3,3,3900,1100,1300,
300446.SZ,300446,20171229,140051000,65,216100,1,1,100,
300446.SZ,300446,20171229,140051000,66,216000,3,3,2400,1100,1300,
300446.SZ,300446,20171229,140057000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,140057000,66,216000,3,3,2400,1100,1300,
300446.SZ,300446,20171229,140103000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,140103000,66,216100,1,1,3200,
300446.SZ,300446,20171229,140106000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,140106000,66,216100,3,3,3200,2500,200,
300446.SZ,300446,20171229,140124000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,140124000,66,216200,1,1,300,
300446.SZ,300446,20171229,140145000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,140145000,66,216200,1,1,100,
300446.SZ,300446,20171229,140148000,65,216600,4,4,600,400,2000,400,
300446.SZ,300446,20171229,140148000,66,216100,4,4,1200,2500,200,2300,
300446.SZ,300446,20171229,140200000,65,216900,3,3,2800,200,5100,
300446.SZ,300446,20171229,140200000,66,216800,1,1,8101,
300446.SZ,300446,20171229,140206000,65,216900,3,3,2800,200,5100,
300446.SZ,300446,20171229,140206000,66,216800,1,1,8001,
300446.SZ,300446,20171229,140209000,65,216900,3,3,100,200,5100,
300446.SZ,300446,20171229,140209000,66,216800,1,1,8001,
300446.SZ,300446,20171229,140218000,65,216900,1,1,4300,
300446.SZ,300446,20171229,140218000,66,216800,1,1,8001,
300446.SZ,300446,20171229,140230000,65,217000,5,5,200,248,500,700,1000,
300446.SZ,300446,20171229,140230000,66,216900,1,1,5700,
300446.SZ,300446,20171229,140245000,65,217000,1,1,148,
300446.SZ,300446,20171229,140245000,66,216900,1,1,5700,
300446.SZ,300446,20171229,140248000,65,217000,2,2,148,2000,
300446.SZ,300446,20171229,140248000,66,216900,1,1,5700,
300446.SZ,300446,20171229,140251000,65,217000,2,2,148,2000,
300446.SZ,300446,20171229,140251000,66,216900,1,1,5600,
300446.SZ,300446,20171229,140254000,65,217000,2,2,148,2000,
300446.SZ,300446,20171229,140254000,66,216900,1,1,5400,
300446.SZ,300446,20171229,140309000,65,217000,2,2,148,2000,
300446.SZ,300446,20171229,140309000,66,216900,1,1,5000,
300446.SZ,300446,20171229,140315000,65,217100,4,4,2000,500,1500,1000,
300446.SZ,300446,20171229,140315000,66,217000,1,1,152,
300446.SZ,300446,20171229,140336000,65,217100,4,4,2000,500,1500,1000,
300446.SZ,300446,20171229,140336000,66,217000,3,3,152,600,2300,
300446.SZ,300446,20171229,140342000,65,217100,4,4,2000,500,1500,1000,
300446.SZ,300446,20171229,140342000,66,217000,2,2,552,2300,
300446.SZ,300446,20171229,140351000,65,217100,4,4,2000,500,1500,1000,
300446.SZ,300446,20171229,140351000,66,217000,2,2,252,2300,
300446.SZ,300446,20171229,140354000,65,217100,4,4,2000,500,1500,1000,
300446.SZ,300446,20171229,140354000,66,217000,1,1,2152,
300446.SZ,300446,20171229,140357000,65,217100,4,4,2000,500,1500,1000,
300446.SZ,300446,20171229,140357000,66,217000,1,1,1952,
300446.SZ,300446,20171229,140400000,65,217100,4,4,700,500,1500,1000,
300446.SZ,300446,20171229,140400000,66,217000,1,1,1952,
300446.SZ,300446,20171229,140403000,65,217500,2,2,400,500,
300446.SZ,300446,20171229,140403000,66,217300,1,1,7800,
300446.SZ,300446,20171229,140418000,65,217500,2,2,200,500,
300446.SZ,300446,20171229,140418000,66,217300,1,1,7800,
300446.SZ,300446,20171229,140421000,65,217500,2,2,100,500,
300446.SZ,300446,20171229,140421000,66,217300,1,1,7800,
300446.SZ,300446,20171229,140430000,65,217500,2,2,100,500,
300446.SZ,300446,20171229,140430000,66,217300,1,1,7700,
300446.SZ,300446,20171229,140433000,65,217700,1,1,200,
300446.SZ,300446,20171229,140433000,66,217500,1,1,400,
300446.SZ,300446,20171229,140439000,65,217500,1,1,1600,
300446.SZ,300446,20171229,140439000,66,217300,1,1,7700,
300446.SZ,300446,20171229,140442000,65,217500,1,1,1600,
300446.SZ,300446,20171229,140442000,66,217400,1,1,100,
300446.SZ,300446,20171229,140451000,65,217500,1,1,1600,
300446.SZ,300446,20171229,140451000,66,217300,1,1,7000,
300446.SZ,300446,20171229,140454000,65,217700,2,2,200,300,
300446.SZ,300446,20171229,140454000,66,217300,1,1,7000,
300446.SZ,300446,20171229,140457000,65,217500,1,1,100,
300446.SZ,300446,20171229,140457000,66,217300,1,1,7000,
300446.SZ,300446,20171229,140503000,65,217700,1,1,100,
300446.SZ,300446,20171229,140503000,66,217500,1,1,200,
300446.SZ,300446,20171229,140506000,65,217600,1,1,800,
300446.SZ,300446,20171229,140506000,66,217500,1,1,200,
300446.SZ,300446,20171229,140512000,65,217600,1,1,800,
300446.SZ,300446,20171229,140512000,66,217500,2,2,200,200,
300446.SZ,300446,20171229,140515000,65,217700,2,2,100,1500,
300446.SZ,300446,20171229,140515000,66,217500,2,2,200,200,
300446.SZ,300446,20171229,140518000,65,217700,2,2,100,1500,
300446.SZ,300446,20171229,140518000,66,217500,1,1,100,
300446.SZ,300446,20171229,140521000,65,217700,2,2,100,1500,
300446.SZ,300446,20171229,140521000,66,217600,1,1,1000,
300446.SZ,300446,20171229,140527000,65,217700,2,2,100,1500,
300446.SZ,300446,20171229,140527000,66,217600,1,1,300,
300446.SZ,300446,20171229,140530000,65,217700,2,2,100,1500,
300446.SZ,300446,20171229,140530000,66,217500,1,1,100,
300446.SZ,300446,20171229,140533000,65,217500,1,1,100,
300446.SZ,300446,20171229,140533000,66,217300,1,1,7000,
300446.SZ,300446,20171229,140536000,65,217600,1,1,300,
300446.SZ,300446,20171229,140536000,66,217300,1,1,7000,
300446.SZ,300446,20171229,140539000,65,217800,1,1,300,
300446.SZ,300446,20171229,140539000,66,217500,1,1,1900,
300446.SZ,300446,20171229,140542000,65,217600,1,1,2000,
300446.SZ,300446,20171229,140542000,66,217500,1,1,1900,
300446.SZ,300446,20171229,140551000,65,217600,1,1,2000,
300446.SZ,300446,20171229,140551000,66,217500,1,1,200,
300446.SZ,300446,20171229,140600000,65,217800,1,1,300,
300446.SZ,300446,20171229,140600000,66,217500,1,1,200,
300446.SZ,300446,20171229,140606000,65,218000,6,6,400,1000,500,500,700,400,
300446.SZ,300446,20171229,140606000,66,217900,1,1,2000,
300446.SZ,300446,20171229,140612000,65,218000,6,6,400,1000,500,500,700,400,
300446.SZ,300446,20171229,140612000,66,217900,1,1,1900,
300446.SZ,300446,20171229,140618000,65,218000,6,6,400,1000,500,500,700,400,
300446.SZ,300446,20171229,140618000,66,217900,1,1,1600,
300446.SZ,300446,20171229,140621000,65,218000,1,1,400,
300446.SZ,300446,20171229,140621000,66,217900,1,1,1600,
300446.SZ,300446,20171229,140627000,65,218400,1,1,200,
300446.SZ,300446,20171229,140627000,66,217900,1,1,1600,
300446.SZ,300446,20171229,140648000,65,218300,1,1,900,
300446.SZ,300446,20171229,140648000,66,217900,1,1,1400,
300446.SZ,300446,20171229,140651000,65,218300,1,1,700,
300446.SZ,300446,20171229,140651000,66,217900,1,1,1300,
300446.SZ,300446,20171229,140654000,65,218300,1,1,700,
300446.SZ,300446,20171229,140654000,66,218000,1,1,1300,
