市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SZ,300446,2017-12-29 14:51:09,22.0700,1,4414.0000,2,B,22.0800,22.0300,22.0000,21.9900,21.9800,22.1000,22.1100,22.1200,22.1300,22.1400,18,109,5,15,113,46,22,47,46,11
SZ,300446,2017-12-29 14:51:18,22.0800,1,2208.0000,1,S,22.0800,22.0400,22.0300,22.0000,21.9900,22.0900,22.1000,22.1100,22.1200,22.1300,17,16,109,5,15,1,46,22,47,46
SZ,300446,2017-12-29 14:51:21,22.0800,1,15456.0000,7,S,22.0800,22.0400,22.0300,22.0000,21.9900,22.0900,22.1000,22.1100,22.1200,22.1300,10,16,109,5,15,1,46,22,47,46
SZ,300446,2017-12-29 14:51:39,22.1000,8,134468.0000,61,B,22.1000,22.0800,22.0400,22.0300,22.0000,22.1100,22.1200,22.1300,22.1400,22.1500,142,10,16,109,5,22,51,46,11,44
SZ,300446,2017-12-29 14:51:45,22.1100,5,88424.0000,40,B,22.1100,22.1000,22.0800,22.0400,22.0300,22.1200,22.1300,22.1400,22.1500,22.1600,178,124,10,16,109,51,46,11,44,58
SZ,300446,2017-12-29 14:51:48,22.1100,1,44220.0000,20,S,22.1100,22.1000,22.0800,22.0400,22.0300,22.1200,22.1300,22.1400,22.1500,22.1600,158,124,10,16,109,51,46,11,47,58
SZ,300446,2017-12-29 14:51:51,22.1200,4,123872.0000,56,B,22.1200,22.1100,22.1000,22.0800,22.0400,22.1300,22.1400,22.1500,22.1600,22.1700,144,158,124,110,16,46,11,47,58,31
SZ,300446,2017-12-29 14:51:54,22.1200,1,44240.0000,20,S,22.1200,22.1100,22.1000,22.0800,22.0300,22.1300,22.1400,22.1500,22.1600,22.1700,136,158,124,110,109,46,11,47,58,31
SZ,300446,2017-12-29 14:52:03,22.1200,3,59740.0000,27,S,22.1200,22.1100,22.1000,22.0800,22.0300,22.1300,22.1400,22.1500,22.1600,22.1700,125,158,124,110,109,30,11,47,58,26
SZ,300446,2017-12-29 14:52:12,22.1200,1,44240.0000,20,S,22.1200,22.1100,22.1000,22.0800,22.0300,22.1300,22.1400,22.1500,22.1600,22.1700,114,158,124,110,109,30,11,78,58,26
SZ,300446,2017-12-29 14:52:15,22.1400,6,92956.0000,42,B,22.1400,22.1200,22.1100,22.1000,22.0800,22.1500,22.1600,22.1700,22.1800,22.1900,8,119,158,124,110,78,58,26,97,79
SZ,300446,2017-12-29 14:52:21,22.1400,1,2216.0000,1,S,22.1400,22.1200,22.1100,22.1000,22.0800,22.1500,22.1600,22.1700,22.1800,22.1900,7,119,158,124,110,78,58,25,97,79
SZ,300446,2017-12-29 14:52:24,22.1500,9,126244.0000,57,B,22.1200,22.1100,22.1000,22.0800,22.0300,22.1500,22.1600,22.1700,22.1800,22.1900,119,158,124,110,109,31,58,24,97,79
SZ,300446,2017-12-29 14:52:27,22.1700,15,250400.0000,113,B,22.1700,22.1200,22.1100,22.1000,22.0800,22.1800,22.1900,22.2000,22.2100,22.2200,7,119,158,124,110,98,79,134,64,10
SZ,300446,2017-12-29 14:52:30,22.1700,1,15520.0000,7,S,22.1200,22.1100,22.1000,22.0800,22.0300,22.1400,22.1800,22.1900,22.2000,22.2100,119,158,124,110,109,6,98,79,134,64
SZ,300446,2017-12-29 14:52:33,22.1200,1,11060.0000,5,S,22.1200,22.1100,22.1000,22.0800,22.0300,22.1400,22.1700,22.1800,22.1900,22.2000,122,158,124,110,109,6,1,98,79,134
SZ,300446,2017-12-29 14:52:48,22.1400,4,15498.0000,7,B,22.1200,22.1100,22.1000,22.0800,22.0300,22.1400,22.1700,22.1800,22.1900,22.2000,113,158,124,110,109,23,3,98,79,134
SZ,300446,2017-12-29 14:52:51,22.1200,2,11060.0000,5,S,22.1200,22.1100,22.1000,22.0800,22.0300,22.1400,22.1500,22.1700,22.1800,22.1900,108,158,124,110,109,23,20,13,98,79
SZ,300446,2017-12-29 14:52:57,22.1400,2,48706.0000,22,B,22.1300,22.1200,22.1100,22.1000,22.0800,22.1400,22.1500,22.1700,22.1800,22.1900,10,108,158,129,110,2,20,38,98,79
SZ,300446,2017-12-29 14:53:00,22.1200,3,88500.0000,40,S,22.1200,22.1100,22.1000,22.0800,22.0300,22.1400,22.1500,22.1700,22.1800,22.1900,88,158,129,110,109,2,20,38,98,79
SZ,300446,2017-12-29 14:53:03,22.1200,1,2212.0000,1,S,22.1200,22.1100,22.1000,22.0800,22.0300,22.1400,22.1500,22.1700,22.1800,22.1900,87,158,129,110,109,2,20,38,98,79
SZ,300446,2017-12-29 14:53:06,22.1200,3,28792.0000,13,S,22.1200,22.1100,22.1000,22.0800,22.0300,22.1500,22.1700,22.1800,22.1900,22.2000,86,158,129,110,109,10,38,98,89,134
SZ,300446,2017-12-29 14:53:12,22.1400,1,11068.0000,5,S,22.1400,22.1300,22.1200,22.1100,22.1000,22.1500,22.1700,22.1800,22.1900,22.2000,1,50,86,158,129,10,38,98,89,134
SZ,300446,2017-12-29 14:53:18,22.1300,3,26576.0000,12,S,22.1300,22.1200,22.1100,22.1000,22.0800,22.1500,22.1700,22.1800,22.1900,22.2000,68,88,158,129,110,1,43,98,89,134
SZ,300446,2017-12-29 14:53:24,22.1500,3,28792.0000,13,B,22.1300,22.1200,22.1100,22.1000,22.0800,22.1700,22.1800,22.1900,22.2000,22.2100,68,88,158,129,110,73,98,89,134,64
SZ,300446,2017-12-29 14:53:36,22.1300,1,4428.0000,2,S,22.1300,22.1200,22.1100,22.1000,22.0800,22.1500,22.1600,22.1700,22.1800,22.1900,66,88,158,129,110,1,50,77,98,100
SZ,300446,2017-12-29 14:53:39,22.1600,2,15510.0000,7,B,22.1300,22.1200,22.1100,22.1000,22.0800,22.1600,22.1700,22.1800,22.1900,22.2000,66,88,158,129,110,52,77,98,100,134
SZ,300446,2017-12-29 14:53:42,22.1600,1,11080.0000,5,B,22.1300,22.1200,22.1100,22.1000,22.0800,22.1600,22.1700,22.1800,22.1900,22.2000,66,88,158,129,110,47,77,98,100,135
SZ,300446,2017-12-29 14:53:45,22.1300,1,8852.0000,4,S,22.1300,22.1200,22.1100,22.1000,22.0800,22.1600,22.1700,22.1800,22.1900,22.2000,62,88,158,129,110,47,77,98,100,115
SZ,300446,2017-12-29 14:53:51,22.1300,3,37662.0000,17,S,22.1300,22.1200,22.1100,22.1000,22.0800,22.1600,22.1700,22.1800,22.1900,22.2000,59,88,158,124,110,32,72,98,100,115
SZ,300446,2017-12-29 14:53:54,22.1600,1,48752.0000,22,B,22.1300,22.1200,22.1100,22.1000,22.0800,22.1600,22.1700,22.1800,22.1900,22.2000,59,86,158,124,110,10,72,98,100,115
SZ,300446,2017-12-29 14:54:00,22.1400,1,6640.0000,3,S,22.1400,22.1300,22.1200,22.1100,22.1000,22.1600,22.1700,22.1800,22.1900,22.2000,7,79,86,158,124,15,72,98,100,118
SZ,300446,2017-12-29 14:54:03,22.1500,3,33212.0000,15,B,22.1300,22.1200,22.1100,22.1000,22.0800,22.1500,22.1600,22.1700,22.1800,22.1900,76,86,158,124,110,5,19,72,103,100
SZ,300446,2017-12-29 14:54:06,22.1600,2,13292.0000,6,B,22.1300,22.1200,22.1100,22.1000,22.0800,22.1600,22.1700,22.1800,22.1900,22.2000,76,86,158,124,10,18,72,103,100,118
SZ,300446,2017-12-29 14:54:09,22.1300,3,13284.0000,6,S,22.1300,22.1200,22.1100,22.1000,22.0800,22.1600,22.1700,22.1800,22.1900,22.2000,73,86,158,124,10,17,72,103,100,138
SZ,300446,2017-12-29 14:54:18,22.1300,3,31004.0000,14,S,22.1300,22.1200,22.1100,22.1000,22.0800,22.1500,22.1600,22.1700,22.1800,22.1900,71,86,158,124,10,9,47,72,98,96
SZ,300446,2017-12-29 14:54:21,22.1500,3,13288.0000,6,B,22.1300,22.1200,22.1100,22.1000,22.0800,22.1500,22.1600,22.1700,22.1800,22.1900,70,86,158,124,10,4,47,94,98,96
SZ,300446,2017-12-29 14:54:27,22.1200,8,307540.0000,139,S,22.1200,22.1100,22.1000,22.0800,22.0300,22.1500,22.1600,22.1700,22.1800,22.1900,17,158,124,10,109,4,47,114,98,96
SZ,300446,2017-12-29 14:54:30,22.1300,1,17704.0000,8,B,22.1200,22.1100,22.1000,22.0800,22.0300,22.1300,22.1500,22.1600,22.1700,22.1800,17,158,124,10,109,2,4,47,114,98
SZ,300446,2017-12-29 14:54:36,22.1300,1,4424.0000,2,B,22.1400,22.1200,22.1100,22.1000,22.0800,22.1500,22.1600,22.1700,22.1800,22.1900,2,22,158,124,10,14,47,114,98,96
SZ,300446,2017-12-29 14:54:45,22.1500,6,73028.0000,33,B,22.1200,22.1100,22.1000,22.0800,22.0300,22.1500,22.1600,22.1700,22.1800,22.1900,1,158,124,10,109,9,47,99,98,96
SZ,300446,2017-12-29 14:54:51,22.1100,2,4422.0000,2,S,22.1100,22.1000,22.0800,22.0300,22.0000,22.1500,22.1600,22.1700,22.1800,22.1900,157,124,10,109,15,10,47,99,98,96
SZ,300446,2017-12-29 14:54:54,22.1600,4,26582.0000,12,B,22.1100,22.1000,22.0800,22.0300,22.0000,22.1600,22.1700,22.1800,22.1900,22.2000,157,124,10,109,15,45,99,98,98,143
SZ,300446,2017-12-29 14:55:00,22.1300,1,4426.0000,2,S,22.1300,22.1100,22.1000,22.0800,22.0300,22.1400,22.1600,22.1700,22.1800,22.1900,26,157,124,10,109,15,45,99,98,98
SZ,300446,2017-12-29 14:55:03,22.1100,2,331702.0000,150,S,22.1100,22.1000,22.0800,22.0300,22.0000,22.1400,22.1600,22.1700,22.1800,22.1900,33,124,10,109,15,15,45,99,98,98
SZ,300446,2017-12-29 14:55:06,22.1400,1,30996.0000,14,B,22.1100,22.1000,22.0800,22.0300,22.0000,22.1400,22.1600,22.1700,22.1800,22.1900,33,124,10,109,15,1,45,99,98,98
SZ,300446,2017-12-29 14:55:09,22.1100,1,2212.0000,1,S,22.1100,22.1000,22.0800,22.0300,22.0000,22.1400,22.1500,22.1600,22.1700,22.1800,32,124,10,109,15,1,10,45,99,98
SZ,300446,2017-12-29 14:55:15,22.1100,1,4420.0000,2,S,22.1100,22.1000,22.0800,22.0300,22.0000,22.1400,22.1500,22.1600,22.1700,22.1800,30,124,10,109,15,1,10,65,99,98
SZ,300446,2017-12-29 14:55:18,22.1400,2,4428.0000,2,B,22.1100,22.1000,22.0800,22.0300,22.0000,22.1400,22.1500,22.1600,22.1700,22.1800,30,124,10,109,15,4,10,65,89,98
SZ,300446,2017-12-29 14:55:24,22.1400,3,13284.0000,6,B,22.1400,22.1100,22.1000,22.0800,22.0300,22.1500,22.1600,22.1700,22.1800,22.1900,32,30,124,10,109,10,75,89,98,98
SZ,300446,2017-12-29 14:55:33,22.1400,1,4428.0000,2,S,22.1400,22.1200,22.1100,22.1000,22.0800,22.1500,22.1600,22.1700,22.1800,22.1900,30,10,30,124,10,10,93,89,98,98
SZ,300446,2017-12-29 14:55:39,22.1400,1,66420.0000,30,S,22.1200,22.1100,22.1000,22.0800,22.0300,22.1400,22.1500,22.1600,22.1700,22.1800,10,30,124,10,109,50,10,93,89,98
SZ,300446,2017-12-29 14:55:57,22.1400,2,17700.0000,8,B,22.1200,22.1100,22.1000,22.0800,22.0300,22.1400,22.1500,22.1600,22.1700,22.1800,13,30,124,10,109,76,11,96,91,96
SZ,300446,2017-12-29 14:56:00,22.1100,4,86252.0000,39,S,22.1100,22.1000,22.0800,22.0300,22.0000,22.1400,22.1500,22.1600,22.1700,22.1800,8,124,10,109,15,72,13,96,91,96
SZ,300446,2017-12-29 14:56:21,22.1300,4,39816.0000,18,B,22.1000,22.0800,22.0300,22.0000,21.9800,22.1300,22.1400,22.1500,22.1600,22.1700,124,15,109,15,113,3,23,23,96,91
SZ,300446,2017-12-29 14:56:48,22.1100,2,46422.0000,21,B,22.1000,22.0800,22.0300,22.0000,21.9800,22.1100,22.1300,22.1400,22.1500,22.1600,114,15,109,15,113,25,23,13,23,96
SZ,300446,2017-12-29 14:56:54,22.1100,3,26532.0000,12,B,22.1000,22.0800,22.0300,22.0000,21.9800,22.1100,22.1200,22.1300,22.1400,22.1500,114,15,109,15,113,15,10,23,13,23
SZ,300446,2017-12-29 15:00:03,22.1500,46,797400.0000,360,B,22.1300,22.1100,22.1000,22.0800,22.0300,22.1500,22.1600,22.1700,22.1800,22.1900,30,106,114,16,109,8,96,91,110,95
