万得代码,交易所代码,自然日,订单时间,买卖方向,成交价格,订单数量,明细个数,订单明细,
603538.SH,603538,20171229,135306000,66,264200,1,1,400,
603538.SH,603538,20171229,135324000,65,264400,2,2,300,700,
603538.SH,603538,20171229,135330000,66,264200,2,2,400,300,
603538.SH,603538,20171229,135333000,65,264200,1,1,2300,
603538.SH,603538,20171229,135333000,66,263400,1,1,300,
603538.SH,603538,20171229,135400000,65,264100,1,1,400,
603538.SH,603538,20171229,135333000,66,263400,1,1,300,
603538.SH,603538,20171229,135412000,65,264000,1,1,500,
603538.SH,603538,20171229,135333000,66,263400,1,1,300,
603538.SH,603538,20171229,135445000,65,264100,1,1,400,
603538.SH,603538,20171229,135333000,66,263400,1,1,300,
603538.SH,603538,20171229,135521000,65,264100,1,1,200,
603538.SH,603538,20171229,135333000,66,263400,1,1,300,
603538.SH,603538,20171229,135542000,65,264200,1,1,2300,
603538.SH,603538,20171229,135333000,66,263400,1,1,300,
603538.SH,603538,20171229,135612000,65,264100,1,1,500,
603538.SH,603538,20171229,135333000,66,263400,1,1,300,
603538.SH,603538,20171229,135618000,65,264000,1,1,700,
603538.SH,603538,20171229,135333000,66,263400,1,1,300,
603538.SH,603538,20171229,135630000,65,264000,1,1,600,
603538.SH,603538,20171229,135333000,66,263400,1,1,300,
603538.SH,603538,20171229,135630000,65,264000,1,1,600,
603538.SH,603538,20171229,135657000,66,263000,5,5,1000,300,1500,2900,300,
603538.SH,603538,20171229,135630000,65,264000,1,1,600,
603538.SH,603538,20171229,135718000,66,263100,1,1,200,
603538.SH,603538,20171229,135630000,65,264000,1,1,600,
603538.SH,603538,20171229,135733000,66,263100,1,1,100,
603538.SH,603538,20171229,135809000,65,263100,1,1,500,
603538.SH,603538,20171229,135809000,66,263000,6,6,1000,300,1500,2900,300,1000,
603538.SH,603538,20171229,135815000,65,264000,1,1,600,
603538.SH,603538,20171229,135815000,66,263100,1,1,100,
603538.SH,603538,20171229,135815000,65,264000,1,1,600,
603538.SH,603538,20171229,135818000,66,263100,2,2,100,1000,
603538.SH,603538,20171229,135815000,65,264000,1,1,600,
603538.SH,603538,20171229,135821000,66,263500,1,1,1000,
603538.SH,603538,20171229,135827000,65,263900,1,1,500,
603538.SH,603538,20171229,135827000,66,263500,1,1,1000,
603538.SH,603538,20171229,135827000,65,263900,1,1,500,
603538.SH,603538,20171229,135833000,66,263500,1,1,500,
603538.SH,603538,20171229,135942000,65,263900,1,1,300,
603538.SH,603538,20171229,135833000,66,263500,1,1,500,
603538.SH,603538,20171229,135942000,65,263900,1,1,300,
603538.SH,603538,20171229,140003000,66,263500,2,2,500,200,
603538.SH,603538,20171229,135942000,65,263900,1,1,300,
603538.SH,603538,20171229,140006000,66,263500,3,3,500,200,500,
603538.SH,603538,20171229,135942000,65,263900,1,1,300,
603538.SH,603538,20171229,140036000,66,263500,4,4,500,200,500,100,
603538.SH,603538,20171229,140039000,65,264000,1,1,600,
603538.SH,603538,20171229,140039000,66,263900,1,1,300,
603538.SH,603538,20171229,140048000,65,264000,2,2,600,500,
603538.SH,603538,20171229,140039000,66,263900,1,1,300,
603538.SH,603538,20171229,140100000,65,264000,3,3,600,500,500,
603538.SH,603538,20171229,140039000,66,263900,1,1,300,
603538.SH,603538,20171229,140112000,65,264000,3,3,500,500,500,
603538.SH,603538,20171229,140039000,66,263900,1,1,300,
603538.SH,603538,20171229,140133000,65,264100,2,2,500,2700,
603538.SH,603538,20171229,140133000,66,264000,1,1,1800,
603538.SH,603538,20171229,140142000,65,264100,2,2,300,2700,
603538.SH,603538,20171229,140133000,66,264000,1,1,1800,
603538.SH,603538,20171229,140142000,65,264100,2,2,300,2700,
603538.SH,603538,20171229,140148000,66,264000,1,1,1000,
603538.SH,603538,20171229,140142000,65,264100,2,2,300,2700,
603538.SH,603538,20171229,140157000,66,264000,2,2,1000,6700,
603538.SH,603538,20171229,140209000,65,264100,1,1,2500,
603538.SH,603538,20171229,140157000,66,264000,2,2,1000,6700,
603538.SH,603538,20171229,140221000,65,264100,1,1,1700,
603538.SH,603538,20171229,140157000,66,264000,2,2,1000,6700,
603538.SH,603538,20171229,140227000,65,264100,1,1,1400,
603538.SH,603538,20171229,140227000,66,264000,2,2,1000,6700,
603538.SH,603538,20171229,140342000,65,264100,2,2,1400,3000,
603538.SH,603538,20171229,140342000,66,264000,1,1,500,
603538.SH,603538,20171229,140345000,65,264000,1,1,800,
603538.SH,603538,20171229,140345000,66,263600,1,1,5000,
603538.SH,603538,20171229,140348000,65,264200,1,1,2300,
603538.SH,603538,20171229,140348000,66,264100,1,1,1500,
603538.SH,603538,20171229,140433000,65,264100,1,1,900,
603538.SH,603538,20171229,140433000,66,263600,1,1,5000,
603538.SH,603538,20171229,140451000,65,264200,1,1,2300,
603538.SH,603538,20171229,140451000,66,264100,1,1,1000,
603538.SH,603538,20171229,140451000,65,264200,1,1,2300,
603538.SH,603538,20171229,140518000,66,263600,1,1,1100,
603538.SH,603538,20171229,140451000,65,264200,1,1,2300,
603538.SH,603538,20171229,140521000,66,263700,1,1,300,
603538.SH,603538,20171229,140527000,65,264200,1,1,2300,
603538.SH,603538,20171229,140527000,66,264100,1,1,1300,
603538.SH,603538,20171229,140527000,65,264200,1,1,2300,
603538.SH,603538,20171229,140533000,66,263700,1,1,300,
603538.SH,603538,20171229,140527000,65,264200,1,1,2300,
603538.SH,603538,20171229,140557000,66,263600,1,1,700,
603538.SH,603538,20171229,140612000,65,264100,1,1,400,
603538.SH,603538,20171229,140557000,66,263600,1,1,700,
603538.SH,603538,20171229,140612000,65,264100,1,1,400,
603538.SH,603538,20171229,140615000,66,263600,1,1,300,
603538.SH,603538,20171229,140612000,65,264100,1,1,400,
603538.SH,603538,20171229,140618000,66,263900,1,1,100,
603538.SH,603538,20171229,140657000,65,264100,2,2,400,500,
603538.SH,603538,20171229,140618000,66,263900,1,1,100,
603538.SH,603538,20171229,140712000,65,263900,1,1,100,
603538.SH,603538,20171229,140712000,66,263600,3,3,300,1300,1000,
603538.SH,603538,20171229,140809000,65,264100,2,2,400,500,
603538.SH,603538,20171229,140809000,66,263900,1,1,6200,
603538.SH,603538,20171229,140815000,65,264100,1,1,500,
603538.SH,603538,20171229,140809000,66,263900,1,1,6200,
603538.SH,603538,20171229,140827000,65,264100,1,1,500,
603538.SH,603538,20171229,140827000,66,263900,2,2,6200,8200,
603538.SH,603538,20171229,140827000,65,264100,1,1,500,
603538.SH,603538,20171229,140839000,66,264000,1,1,1000,
603538.SH,603538,20171229,140851000,65,264200,1,1,2300,
603538.SH,603538,20171229,140839000,66,264000,1,1,1000,
603538.SH,603538,20171229,140906000,65,264000,1,1,400,
603538.SH,603538,20171229,140906000,66,263900,2,2,6200,8200,
603538.SH,603538,20171229,140912000,65,264200,1,1,700,
603538.SH,603538,20171229,140906000,66,263900,2,2,6200,8200,
603538.SH,603538,20171229,140912000,65,264200,1,1,700,
603538.SH,603538,20171229,140930000,66,263900,3,3,6200,8200,400,
603538.SH,603538,20171229,140912000,65,264200,1,1,700,
603538.SH,603538,20171229,140942000,66,264000,1,1,2000,
603538.SH,603538,20171229,140912000,65,264200,1,1,700,
603538.SH,603538,20171229,140957000,66,264000,2,2,2000,500,
603538.SH,603538,20171229,141000000,65,264200,1,1,500,
603538.SH,603538,20171229,140957000,66,264000,2,2,2000,500,
603538.SH,603538,20171229,141003000,65,264400,4,4,300,700,100,1100,
603538.SH,603538,20171229,141003000,66,264200,1,1,500,
603538.SH,603538,20171229,141027000,65,264400,4,4,300,700,100,1100,
603538.SH,603538,20171229,141027000,66,264200,2,2,500,8200,
603538.SH,603538,20171229,141027000,65,264400,4,4,300,700,100,1100,
603538.SH,603538,20171229,141045000,66,264200,2,2,200,8200,
603538.SH,603538,20171229,141057000,65,265000,1,1,100,
603538.SH,603538,20171229,141057000,66,264200,1,1,7000,
603538.SH,603538,20171229,141057000,65,265000,1,1,100,
603538.SH,603538,20171229,141136000,66,264400,1,1,6200,
603538.SH,603538,20171229,141148000,65,265000,3,3,100,1000,500,
603538.SH,603538,20171229,141136000,66,264400,1,1,6200,
603538.SH,603538,20171229,141221000,65,264600,1,1,800,
603538.SH,603538,20171229,141136000,66,264400,1,1,6200,
603538.SH,603538,20171229,141221000,65,264600,1,1,800,
603538.SH,603538,20171229,141233000,66,264400,2,2,6200,7000,
603538.SH,603538,20171229,141221000,65,264600,1,1,800,
603538.SH,603538,20171229,141300000,66,264400,2,2,5700,7000,
603538.SH,603538,20171229,141303000,65,264600,1,1,200,
603538.SH,603538,20171229,141300000,66,264400,2,2,5700,7000,
603538.SH,603538,20171229,141309000,65,265000,3,3,100,1000,500,
603538.SH,603538,20171229,141300000,66,264400,2,2,5700,7000,
603538.SH,603538,20171229,141309000,65,265000,3,3,100,1000,500,
603538.SH,603538,20171229,141315000,66,264600,1,1,200,
603538.SH,603538,20171229,141321000,65,264900,1,1,1000,
603538.SH,603538,20171229,141315000,66,264600,1,1,200,
603538.SH,603538,20171229,141321000,65,264900,1,1,1000,
603538.SH,603538,20171229,141339000,66,264400,2,2,5700,7000,
603538.SH,603538,20171229,141403000,65,264900,1,1,400,
603538.SH,603538,20171229,141339000,66,264400,2,2,5700,7000,
603538.SH,603538,20171229,141403000,65,264900,1,1,400,
603538.SH,603538,20171229,141424000,66,264400,1,1,7000,
603538.SH,603538,20171229,141427000,65,265000,2,2,100,500,
603538.SH,603538,20171229,141427000,66,264900,1,1,600,
603538.SH,603538,20171229,141433000,65,265700,2,2,200,100,
603538.SH,603538,20171229,141433000,66,265500,1,1,15700,
603538.SH,603538,20171229,141433000,65,265700,2,2,200,100,
603538.SH,603538,20171229,141442000,66,265500,2,2,15700,5700,
603538.SH,603538,20171229,141433000,65,265700,2,2,200,100,
603538.SH,603538,20171229,141448000,66,265500,2,2,15400,5700,
603538.SH,603538,20171229,141500000,65,265700,3,3,200,100,200,
603538.SH,603538,20171229,141448000,66,265500,2,2,15400,5700,
603538.SH,603538,20171229,141500000,65,265700,3,3,200,100,200,
603538.SH,603538,20171229,141509000,66,265500,2,2,14400,5700,
603538.SH,603538,20171229,141500000,65,265700,3,3,200,100,200,
603538.SH,603538,20171229,141518000,66,265500,2,2,10200,5700,
603538.SH,603538,20171229,141533000,65,265600,1,1,400,
603538.SH,603538,20171229,141518000,66,265500,2,2,10200,5700,
603538.SH,603538,20171229,141533000,65,265600,1,1,400,
603538.SH,603538,20171229,141554000,66,265500,2,2,8200,5700,
603538.SH,603538,20171229,141533000,65,265600,1,1,400,
603538.SH,603538,20171229,141618000,66,265500,2,2,7200,5700,
603538.SH,603538,20171229,141533000,65,265600,1,1,400,
603538.SH,603538,20171229,141624000,66,265500,2,2,7100,5700,
603538.SH,603538,20171229,141627000,65,265600,1,1,400,
603538.SH,603538,20171229,141627000,66,265500,2,2,4100,5700,
603538.SH,603538,20171229,141627000,65,265600,1,1,400,
603538.SH,603538,20171229,141633000,66,265500,2,2,2300,5700,
603538.SH,603538,20171229,141627000,65,265600,1,1,400,
603538.SH,603538,20171229,141636000,66,265500,1,1,4800,
603538.SH,603538,20171229,141627000,65,265600,1,1,400,
603538.SH,603538,20171229,141642000,66,265500,2,2,4800,7000,
603538.SH,603538,20171229,141627000,65,265600,1,1,400,
603538.SH,603538,20171229,141645000,66,265500,2,2,2400,7000,
603538.SH,603538,20171229,141627000,65,265600,1,1,400,
603538.SH,603538,20171229,141648000,66,265500,1,1,4600,
603538.SH,603538,20171229,141627000,65,265600,1,1,400,
603538.SH,603538,20171229,141703000,66,265500,1,1,2500,
603538.SH,603538,20171229,141627000,65,265600,1,1,400,
603538.SH,603538,20171229,141706000,66,265500,1,1,500,
603538.SH,603538,20171229,141709000,65,265500,3,3,500,2000,5000,
603538.SH,603538,20171229,141709000,66,265000,1,1,1100,
603538.SH,603538,20171229,141709000,65,265500,3,3,500,2000,5000,
603538.SH,603538,20171229,141751000,66,265000,1,1,900,
603538.SH,603538,20171229,141709000,65,265500,3,3,500,2000,5000,
603538.SH,603538,20171229,141803000,66,265000,1,1,500,
603538.SH,603538,20171229,141812000,65,265400,1,1,200,
603538.SH,603538,20171229,141803000,66,265000,1,1,500,
603538.SH,603538,20171229,141815000,65,265400,1,1,100,
603538.SH,603538,20171229,141803000,66,265000,1,1,500,
603538.SH,603538,20171229,141815000,65,265400,1,1,100,
603538.SH,603538,20171229,141821000,66,265000,1,1,100,
603538.SH,603538,20171229,141827000,65,265500,2,2,1600,5000,
603538.SH,603538,20171229,141827000,66,265000,1,1,100,
603538.SH,603538,20171229,141851000,65,265000,1,1,300,
603538.SH,603538,20171229,141851000,66,264900,1,1,600,
603538.SH,603538,20171229,141909000,65,265400,1,1,500,
603538.SH,603538,20171229,141909000,66,265000,1,1,400,
603538.SH,603538,20171229,142009000,65,265400,2,2,500,400,
603538.SH,603538,20171229,141909000,66,265000,1,1,400,
603538.SH,603538,20171229,142027000,65,265000,1,1,500,
603538.SH,603538,20171229,142027000,66,264900,1,1,600,
603538.SH,603538,20171229,142027000,65,265000,1,1,500,
603538.SH,603538,20171229,142048000,66,264900,1,1,500,
603538.SH,603538,20171229,142203000,65,264900,1,1,300,
603538.SH,603538,20171229,142203000,66,264300,1,1,1000,
603538.SH,603538,20171229,142209000,65,264900,2,2,300,100,
603538.SH,603538,20171229,142203000,66,264300,1,1,1000,
603538.SH,603538,20171229,142218000,65,264900,3,3,300,100,2500,
603538.SH,603538,20171229,142203000,66,264300,1,1,1000,
603538.SH,603538,20171229,142218000,65,264900,3,3,300,100,2500,
603538.SH,603538,20171229,142233000,66,264400,1,1,1900,
603538.SH,603538,20171229,142242000,65,264900,2,2,100,2500,
603538.SH,603538,20171229,142233000,66,264400,1,1,1900,
603538.SH,603538,20171229,142242000,65,264900,2,2,100,2500,
603538.SH,603538,20171229,142306000,66,264400,1,1,700,
603538.SH,603538,20171229,142312000,65,264800,1,1,200,
603538.SH,603538,20171229,142306000,66,264400,1,1,700,
603538.SH,603538,20171229,142312000,65,264800,1,1,200,
603538.SH,603538,20171229,142324000,66,264300,1,1,700,
603538.SH,603538,20171229,142339000,65,264400,1,1,500,
603538.SH,603538,20171229,142324000,66,264300,1,1,700,
603538.SH,603538,20171229,142339000,65,264400,1,1,500,
603538.SH,603538,20171229,142348000,66,264300,1,1,600,
603538.SH,603538,20171229,142400000,65,264300,1,1,400,
603538.SH,603538,20171229,142400000,66,264200,1,1,300,
603538.SH,603538,20171229,142409000,65,264300,2,2,400,1900,
603538.SH,603538,20171229,142400000,66,264200,1,1,300,
603538.SH,603538,20171229,142436000,65,264200,1,1,700,
603538.SH,603538,20171229,142436000,66,264100,1,1,300,
603538.SH,603538,20171229,142448000,65,264200,2,2,700,1000,
603538.SH,603538,20171229,142436000,66,264100,1,1,300,
603538.SH,603538,20171229,142448000,65,264200,2,2,700,1000,
603538.SH,603538,20171229,142457000,66,264000,1,1,300,
603538.SH,603538,20171229,142527000,65,264200,2,2,700,1000,
603538.SH,603538,20171229,142527000,66,264100,1,1,100,
603538.SH,603538,20171229,142530000,65,264300,1,1,400,
603538.SH,603538,20171229,142530000,66,264200,1,1,8300,
603538.SH,603538,20171229,142530000,65,264300,1,1,400,
603538.SH,603538,20171229,142536000,66,264200,1,1,6400,
603538.SH,603538,20171229,142554000,65,264400,1,1,500,
603538.SH,603538,20171229,142536000,66,264200,1,1,6400,
603538.SH,603538,20171229,142554000,65,264400,1,1,500,
603538.SH,603538,20171229,142603000,66,264300,1,1,2900,
603538.SH,603538,20171229,142554000,65,264400,1,1,500,
603538.SH,603538,20171229,142606000,66,264300,2,2,2900,700,
603538.SH,603538,20171229,142554000,65,264400,1,1,500,
603538.SH,603538,20171229,142618000,66,264300,1,1,2900,
603538.SH,603538,20171229,142624000,65,264800,1,1,200,
603538.SH,603538,20171229,142624000,66,264400,1,1,500,
603538.SH,603538,20171229,142639000,65,264800,1,1,100,
603538.SH,603538,20171229,142624000,66,264400,1,1,500,
603538.SH,603538,20171229,142639000,65,264800,1,1,100,
603538.SH,603538,20171229,142703000,66,264400,2,2,500,3800,
603538.SH,603538,20171229,142751000,65,264900,1,1,1700,
603538.SH,603538,20171229,142751000,66,264800,1,1,300,
603538.SH,603538,20171229,142845000,65,264900,1,1,700,
603538.SH,603538,20171229,142751000,66,264800,1,1,300,
603538.SH,603538,20171229,142924000,65,265000,1,1,500,
603538.SH,603538,20171229,142924000,66,264900,1,1,1900,
603538.SH,603538,20171229,142924000,65,265000,1,1,500,
603538.SH,603538,20171229,142945000,66,264800,1,1,300,
603538.SH,603538,20171229,143030000,65,265500,1,1,2200,
603538.SH,603538,20171229,142945000,66,264800,1,1,300,
603538.SH,603538,20171229,143030000,65,265500,1,1,2200,
603538.SH,603538,20171229,143045000,66,265000,1,1,200,
603538.SH,603538,20171229,143030000,65,265500,1,1,2200,
603538.SH,603538,20171229,143109000,66,265000,2,2,200,500,
603538.SH,603538,20171229,143115000,65,265000,1,1,300,
603538.SH,603538,20171229,143115000,66,264900,1,1,700,
603538.SH,603538,20171229,143145000,65,265500,1,1,2200,
603538.SH,603538,20171229,143145000,66,265000,1,1,200,
603538.SH,603538,20171229,143200000,65,265400,1,1,900,
603538.SH,603538,20171229,143145000,66,265000,1,1,200,
603538.SH,603538,20171229,143209000,65,265400,1,1,400,
603538.SH,603538,20171229,143145000,66,265000,1,1,200,
603538.SH,603538,20171229,143245000,65,265400,1,1,9400,
603538.SH,603538,20171229,143145000,66,265000,1,1,200,
603538.SH,603538,20171229,143251000,65,265500,1,1,2200,
603538.SH,603538,20171229,143145000,66,265000,1,1,200,
603538.SH,603538,20171229,143251000,65,265500,1,1,2200,
603538.SH,603538,20171229,143312000,66,265000,2,2,200,300,
603538.SH,603538,20171229,143251000,65,265500,1,1,2200,
603538.SH,603538,20171229,143330000,66,265000,3,3,200,300,500,
603538.SH,603538,20171229,143251000,65,265500,1,1,2200,
603538.SH,603538,20171229,143342000,66,265000,1,1,500,
603538.SH,603538,20171229,143251000,65,265500,1,1,2200,
603538.SH,603538,20171229,143403000,66,264900,1,1,700,
603538.SH,603538,20171229,143406000,65,265400,1,1,200,
603538.SH,603538,20171229,143403000,66,264900,1,1,700,
603538.SH,603538,20171229,143427000,65,264900,1,1,300,
603538.SH,603538,20171229,143427000,66,264800,1,1,300,
603538.SH,603538,20171229,143427000,65,264900,1,1,300,
603538.SH,603538,20171229,143457000,66,264800,2,2,300,1000,
603538.SH,603538,20171229,143500000,65,265400,2,2,200,300,
603538.SH,603538,20171229,143500000,66,264900,1,1,200,
603538.SH,603538,20171229,143500000,65,265400,2,2,200,300,
603538.SH,603538,20171229,143503000,66,264800,2,2,100,1000,
603538.SH,603538,20171229,143500000,65,265400,2,2,200,300,
603538.SH,603538,20171229,143518000,66,264900,1,1,1000,
603538.SH,603538,20171229,143500000,65,265400,2,2,200,300,
603538.SH,603538,20171229,143548000,66,264900,1,1,900,
603538.SH,603538,20171229,143500000,65,265400,2,2,200,300,
603538.SH,603538,20171229,143603000,66,265000,1,1,700,
603538.SH,603538,20171229,143612000,65,265300,1,1,200,
603538.SH,603538,20171229,143603000,66,265000,1,1,700,
603538.SH,603538,20171229,143709000,65,265000,1,1,600,
603538.SH,603538,20171229,143709000,66,264900,1,1,900,
603538.SH,603538,20171229,143709000,65,265000,1,1,600,
603538.SH,603538,20171229,143824000,66,264900,1,1,800,
603538.SH,603538,20171229,143709000,65,265000,1,1,600,
603538.SH,603538,20171229,143857000,66,264800,2,2,100,1000,
603538.SH,603538,20171229,143909000,65,265000,1,1,500,
603538.SH,603538,20171229,143857000,66,264800,2,2,100,1000,
603538.SH,603538,20171229,143912000,65,265000,2,2,500,100,
603538.SH,603538,20171229,143857000,66,264800,2,2,100,1000,
603538.SH,603538,20171229,143912000,65,265000,2,2,500,100,
603538.SH,603538,20171229,144045000,66,264800,3,3,100,1000,500,
603538.SH,603538,20171229,143912000,65,265000,2,2,500,100,
603538.SH,603538,20171229,144115000,66,264800,4,4,100,1000,500,500,
603538.SH,603538,20171229,144121000,65,265000,3,3,500,100,100,
603538.SH,603538,20171229,144115000,66,264800,4,4,100,1000,500,500,
603538.SH,603538,20171229,144121000,65,265000,3,3,500,100,100,
603538.SH,603538,20171229,144133000,66,264900,1,1,2000,
603538.SH,603538,20171229,144154000,65,265000,3,3,300,100,100,
603538.SH,603538,20171229,144133000,66,264900,1,1,2000,
603538.SH,603538,20171229,144221000,65,265000,4,4,300,100,100,1000,
603538.SH,603538,20171229,144133000,66,264900,1,1,2000,
603538.SH,603538,20171229,144221000,65,265000,4,4,300,100,100,1000,
603538.SH,603538,20171229,144236000,66,264900,1,1,1600,
603538.SH,603538,20171229,144248000,65,264900,1,1,200,
603538.SH,603538,20171229,144248000,66,264800,4,4,100,1000,500,500,
603538.SH,603538,20171229,144251000,65,265000,4,4,300,100,100,1000,
603538.SH,603538,20171229,144248000,66,264800,4,4,100,1000,500,500,
603538.SH,603538,20171229,144306000,65,264900,1,1,3000,
603538.SH,603538,20171229,144248000,66,264800,4,4,100,1000,500,500,
603538.SH,603538,20171229,144306000,65,264900,1,1,3000,
603538.SH,603538,20171229,144309000,66,264800,3,3,500,500,500,
603538.SH,603538,20171229,144321000,65,264500,1,1,1600,
603538.SH,603538,20171229,144321000,66,264400,2,2,500,200,
603538.SH,603538,20171229,144339000,65,264500,1,1,1100,
603538.SH,603538,20171229,144321000,66,264400,2,2,500,200,
603538.SH,603538,20171229,144339000,65,264500,1,1,1100,
603538.SH,603538,20171229,144351000,66,264400,1,1,200,
603538.SH,603538,20171229,144339000,65,264500,1,1,1100,
603538.SH,603538,20171229,144430000,66,264100,2,2,100,500,
603538.SH,603538,20171229,144339000,65,264500,1,1,1100,
603538.SH,603538,20171229,144442000,66,264400,1,1,500,
603538.SH,603538,20171229,144451000,65,264900,1,1,3000,
603538.SH,603538,20171229,144451000,66,264500,1,1,1100,
603538.SH,603538,20171229,144521000,65,264800,1,1,2500,
603538.SH,603538,20171229,144451000,66,264500,1,1,1100,
603538.SH,603538,20171229,144521000,65,264800,1,1,2500,
603538.SH,603538,20171229,144533000,66,264500,2,2,1100,800,
603538.SH,603538,20171229,144551000,65,264500,1,1,2100,
603538.SH,603538,20171229,144551000,66,264400,1,1,500,
603538.SH,603538,20171229,144612000,65,264500,1,1,2000,
603538.SH,603538,20171229,144551000,66,264400,1,1,500,
603538.SH,603538,20171229,144639000,65,264500,1,1,1500,
603538.SH,603538,20171229,144551000,66,264400,1,1,500,
603538.SH,603538,20171229,144642000,65,264500,2,2,1500,8000,
603538.SH,603538,20171229,144642000,66,264400,2,2,500,100,
603538.SH,603538,20171229,144700000,65,264400,1,1,1000,
603538.SH,603538,20171229,144700000,66,264300,1,1,200,
603538.SH,603538,20171229,144703000,65,264400,2,2,800,600,
603538.SH,603538,20171229,144700000,66,264300,1,1,200,
603538.SH,603538,20171229,144730000,65,264300,1,1,100,
603538.SH,603538,20171229,144730000,66,264100,2,2,100,500,
603538.SH,603538,20171229,144730000,65,264300,1,1,100,
603538.SH,603538,20171229,144733000,66,264100,1,1,100,
603538.SH,603538,20171229,144739000,65,264400,1,1,800,
603538.SH,603538,20171229,144733000,66,264100,1,1,100,
603538.SH,603538,20171229,144754000,65,264300,1,1,300,
603538.SH,603538,20171229,144733000,66,264100,1,1,100,
603538.SH,603538,20171229,144827000,65,264300,1,1,300,
603538.SH,603538,20171229,144827000,66,263800,2,2,200,500,
603538.SH,603538,20171229,144830000,65,263800,1,1,100,
603538.SH,603538,20171229,144830000,66,263700,2,2,300,400,
603538.SH,603538,20171229,144839000,65,264300,1,1,300,
603538.SH,603538,20171229,144830000,66,263700,2,2,300,400,
603538.SH,603538,20171229,144839000,65,264300,1,1,300,
603538.SH,603538,20171229,144842000,66,263700,1,1,300,
603538.SH,603538,20171229,144839000,65,264300,1,1,300,
603538.SH,603538,20171229,144845000,66,263700,1,1,200,
603538.SH,603538,20171229,144839000,65,264300,1,1,300,
603538.SH,603538,20171229,144848000,66,263800,1,1,100,
603538.SH,603538,20171229,144839000,65,264300,1,1,300,
603538.SH,603538,20171229,144857000,66,263500,5,5,2000,500,200,400,300,
603538.SH,603538,20171229,144839000,65,264300,1,1,300,
603538.SH,603538,20171229,144900000,66,263800,1,1,100,
603538.SH,603538,20171229,144839000,65,264300,1,1,300,
603538.SH,603538,20171229,144906000,66,263900,1,1,300,
603538.SH,603538,20171229,144909000,65,264200,1,1,1900,
603538.SH,603538,20171229,144909000,66,263800,1,1,100,
603538.SH,603538,20171229,144933000,65,264200,1,1,1500,
603538.SH,603538,20171229,144909000,66,263800,1,1,100,
603538.SH,603538,20171229,144945000,65,264200,1,1,1200,
603538.SH,603538,20171229,144945000,66,263600,1,1,400,
603538.SH,603538,20171229,144951000,65,263800,1,1,200,
603538.SH,603538,20171229,144945000,66,263600,1,1,400,
603538.SH,603538,20171229,144951000,65,263800,1,1,200,
603538.SH,603538,20171229,145003000,66,263700,1,1,600,
603538.SH,603538,20171229,145009000,65,264200,1,1,1200,
603538.SH,603538,20171229,145009000,66,263800,1,1,300,
603538.SH,603538,20171229,145018000,65,263800,1,1,1400,
603538.SH,603538,20171229,145018000,66,263700,1,1,600,
603538.SH,603538,20171229,145027000,65,264200,1,1,1200,
603538.SH,603538,20171229,145027000,66,263700,1,1,600,
603538.SH,603538,20171229,145027000,65,264200,1,1,1200,
603538.SH,603538,20171229,145039000,66,263800,1,1,15500,
603538.SH,603538,20171229,145027000,65,264200,1,1,1200,
603538.SH,603538,20171229,145051000,66,263800,2,2,15500,200,
603538.SH,603538,20171229,145103000,65,264100,1,1,300,
603538.SH,603538,20171229,145051000,66,263800,2,2,15500,200,
603538.SH,603538,20171229,145103000,65,264100,1,1,300,
603538.SH,603538,20171229,145112000,66,263800,2,2,13900,200,
603538.SH,603538,20171229,145103000,65,264100,1,1,300,
603538.SH,603538,20171229,145115000,66,263900,1,1,200,
603538.SH,603538,20171229,145133000,65,263900,1,1,100,
603538.SH,603538,20171229,145133000,66,263800,4,4,13900,200,300,500,
603538.SH,603538,20171229,145154000,65,264200,2,2,1200,200,
603538.SH,603538,20171229,145154000,66,264100,1,1,100,
603538.SH,603538,20171229,145154000,65,264200,2,2,1200,200,
603538.SH,603538,20171229,145157000,66,263900,3,3,100,200,100,
603538.SH,603538,20171229,145154000,65,264200,2,2,1200,200,
603538.SH,603538,20171229,145203000,66,263900,4,4,100,200,100,800,
603538.SH,603538,20171229,145154000,65,264200,2,2,1200,200,
603538.SH,603538,20171229,145206000,66,263900,3,3,100,100,800,
603538.SH,603538,20171229,145209000,65,264200,1,1,1200,
603538.SH,603538,20171229,145206000,66,263900,3,3,100,100,800,
603538.SH,603538,20171229,145209000,65,264200,1,1,1200,
603538.SH,603538,20171229,145218000,66,264100,1,1,100,
603538.SH,603538,20171229,145245000,65,264200,1,1,1100,
603538.SH,603538,20171229,145218000,66,264100,1,1,100,
603538.SH,603538,20171229,145309000,65,264200,2,2,1100,8000,
603538.SH,603538,20171229,145218000,66,264100,1,1,100,
603538.SH,603538,20171229,145315000,65,264200,2,2,900,8000,
603538.SH,603538,20171229,145218000,66,264100,1,1,100,
603538.SH,603538,20171229,145318000,65,264100,1,1,100,
603538.SH,603538,20171229,145318000,66,263900,5,5,100,100,800,500,1500,
603538.SH,603538,20171229,145318000,65,264100,1,1,100,
603538.SH,603538,20171229,145330000,66,263900,6,6,100,100,800,500,1500,300,
603538.SH,603538,20171229,145318000,65,264100,1,1,100,
603538.SH,603538,20171229,145333000,66,263900,1,1,500,
603538.SH,603538,20171229,145336000,65,263900,1,1,300,
603538.SH,603538,20171229,145336000,66,263800,3,3,1800,200,500,
603538.SH,603538,20171229,145345000,65,264100,3,3,100,10000,100,
